IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,IMF14,Residual,Pre
-0.030285653,-0.010929027,-0.68080497,-0.14114796,-0.056466628,-0.005771117,-0.018114792,-0.006640991,0.05529498,-0.02665857,-0.045230255,-0.05892735,-0.017772933,0.011550044,1.3254131,0.293507878
-0.020850537,-0.014211948,-0.51707745,-0.0829318,-0.12580445,-0.013183942,-0.024612268,-0.011148771,0.05668647,-0.026346436,-0.045103133,-0.058866773,-0.017770426,0.011542288,1.3254166,0.435737424
-0.000421573,-0.00358724,-0.17219476,0.009704128,-0.18538767,-0.020062791,-0.030963173,-0.015616376,0.05806846,-0.026038561,-0.044974964,-0.05880577,-0.017767977,0.01153455,1.32542,0.828906283
0.013705934,0.00859434,0.25845048,0.095635995,-0.22926043,-0.026515137,-0.037098948,-0.020027157,0.05943967,-0.025734935,-0.04484573,-0.05874435,-0.017765565,0.011526831,1.3254235,1.312784498
0.013788127,0.006979264,0.657875,0.13272364,-0.2545179,-0.03272035,-0.042935617,-0.024373602,0.0607988,-0.02543554,-0.044715423,-0.05868251,-0.017763218,0.011519125,1.325427,1.707966796
0.02305588,0.003411009,0.7690222,0.1407977,-0.261429,-0.038842846,-0.048391514,-0.028649744,0.062144727,-0.025140367,-0.04458404,-0.058620244,-0.017760914,0.011511439,1.3254305,1.811954786
0.009000272,-0.000912958,0.5714144,0.13838363,-0.25883555,-0.044812545,-0.05338569,-0.032851085,0.0634763,-0.024849374,-0.044451572,-0.058557563,-0.017758666,0.011503764,1.325434,1.582797363
-0.001747509,-0.0065202,0.2893013,0.11255627,-0.24709609,-0.05049594,-0.057845794,-0.0369737,0.064792536,-0.024562528,-0.044318017,-0.058494464,-0.017756458,0.011496106,1.3254374,1.257772913
-0.004114648,-0.001217706,-0.034379143,0.04164653,-0.22470301,-0.0557563,-0.061710652,-0.041014165,0.06609235,-0.024279797,-0.04418336,-0.058430944,-0.017754316,0.011488466,1.3254408,0.877124104
-0.005798461,0.001824488,-0.27469984,-0.06621044,-0.19060414,-0.060399733,-0.06493094,-0.044969443,0.067374684,-0.024001181,-0.044047598,-0.058367006,-0.017752213,0.011480845,1.3254442,0.554343223
0.008522991,0.002567056,-0.5407868,-0.14401923,-0.1437271,-0.06411984,-0.067476414,-0.04883506,0.06863822,-0.023726607,-0.04391073,-0.058302652,-0.017750164,0.011473234,1.3254477,0.263994604
-0.016114354,-0.011820557,-0.66688144,-0.1710199,-0.08303887,-0.066706486,-0.06933706,-0.05260576,0.06988158,-0.023456039,-0.043772742,-0.05823788,-0.017748171,0.011465641,1.3254511,0.126059062
-0.03328085,-0.013254433,-0.6577001,-0.1567262,-0.011081811,-0.06785729,-0.07051813,-0.056276083,0.071103364,-0.023189468,-0.043633636,-0.05817269,-0.01774622,0.011458068,1.3254546,0.198579121
0.007474171,-0.002318485,-0.42900956,-0.104877464,0.06670669,-0.06742428,-0.07102655,-0.0598402,0.072302125,-0.022926811,-0.043493405,-0.05810708,-0.017744321,0.011450509,1.3254582,0.606623539
0.005088519,0.002588387,-0.056650344,-0.015232119,0.14258802,-0.065510154,-0.07088303,-0.0632908,0.073476456,-0.022668045,-0.04335204,-0.058041062,-0.017742474,0.011442969,1.3254616,1.147275884
0.006839556,-0.003134308,0.34670874,0.08921518,0.20809767,-0.062318977,-0.07011421,-0.06661986,0.07462551,-0.022413103,-0.043209538,-0.05797463,-0.017740685,0.011435444,1.325465,1.718861788
0.007153093,-0.003611828,0.6371935,0.16557825,0.2576305,-0.05800468,-0.06874633,-0.06981989,0.07574816,-0.022161914,-0.043065894,-0.057907782,-0.017738935,0.011427935,1.3254684,2.139142585
0.013081349,0.001420218,0.7810935,0.19901437,0.2880781,-0.052692626,-0.06681268,-0.072882935,0.0768435,-0.021914415,-0.042921104,-0.05784052,-0.017737241,0.011420437,1.3254719,2.363621853
0.026117431,0.01021387,0.6185678,0.20577891,0.29778883,-0.046468385,-0.06435305,-0.07580057,0.07791079,-0.021670552,-0.042754985,-0.05777285,-0.017735602,0.01141296,1.3254753,2.246709897
0.004716882,-0.000676798,0.40433505,0.13868622,0.28810358,-0.03948459,-0.061390556,-0.078565225,0.078949094,-0.021430226,-0.042510282,-0.057704758,-0.017734013,0.011405499,1.3254787,1.932178577
0.003297216,-0.00964372,0.1354423,0.033471152,0.26126975,-0.032095004,-0.057932273,-0.08117062,0.07995765,-0.021193383,-0.042263903,-0.05763626,-0.017732468,0.011398053,1.3254822,1.530650691
-0.00317562,-0.010030127,-0.09425254,-0.062028315,0.21804816,-0.024675343,-0.053992752,-0.083610654,0.08093566,-0.02095996,-0.042015858,-0.05756735,-0.01773098,0.011390626,1.3254857,1.165820647
0.002695478,0.000617471,-0.32795626,-0.15144536,0.16327196,-0.017492343,-0.04957641,-0.08588016,0.081882454,-0.020729883,-0.04176614,-0.057498034,-0.017729532,0.011383213,1.3254892,0.815265653
0.004875611,0.007491098,-0.5201018,-0.20424269,0.10278171,-0.010612919,-0.044678383,-0.08797612,0.082797445,-0.020503081,-0.041514754,-0.0574283,-0.017728148,0.011375817,1.3254925,0.530027986
0.000566545,0.001279738,-0.6848942,-0.20726049,0.043221515,-0.003996559,-0.039305784,-0.089895844,0.08368021,-0.020279555,-0.041261695,-0.05735816,-0.017726801,0.011368435,1.325496,0.303633355
-0.04140961,-0.014839955,-0.68060905,-0.17496206,-0.012602403,0.002303593,-0.03348627,-0.09163729,0.08453048,-0.020059204,-0.04100697,-0.057287615,-0.017725514,0.01136107,1.3254994,0.238068602
0.010070545,-0.01346012,-0.435165,-0.1134195,-0.063724935,0.008158077,-0.027261913,-0.093198314,0.08534798,-0.019842012,-0.04075058,-0.05721666,-0.01772428,0.011353727,1.3255029,0.558669915
-0.002971044,0.00261117,-0.05438218,-0.016341763,-0.110086985,0.013914824,-0.02068151,-0.094576545,0.086132705,-0.019627968,-0.040492535,-0.057145298,-0.017723087,0.011346396,1.3255063,1.005482481
0.012837524,0.004304243,0.39063165,0.08877077,-0.15117674,0.019948378,-0.013792695,-0.095770076,0.08688466,-0.019417001,-0.040232822,-0.057073534,-0.01772195,0.011339077,1.3255097,1.545041184
0.00980112,0.008412454,0.6778483,0.18917547,-0.18503447,0.026456561,-0.006678874,-0.0967765,0.08760376,-0.019209145,-0.039971463,-0.05700136,-0.017720863,0.011331782,1.3255131,1.913749872
0.017915992,0.008531044,0.76537335,0.2269457,-0.20814683,0.033417083,0.00056548,-0.097591564,0.088290036,-0.019004377,-0.039708454,-0.056928787,-0.01771983,0.011324504,1.3255165,2.038779847
0.005464757,2.45E-05,0.6315348,0.17636894,-0.21997127,0.040749013,0.007763909,-0.09820831,0.08894349,-0.0188027,-0.039443795,-0.0568558,-0.017718846,0.011317235,1.3255199,1.836685808
0.002750185,-0.007097414,0.33187014,0.09656963,-0.22163129,0.04832922,0.014922491,-0.098618366,0.08956425,-0.01860411,-0.039177496,-0.056782417,-0.017717903,0.011309986,1.3255234,1.461210306
-0.00679623,-0.008436469,0.026179068,0.01882152,-0.21428134,0.056075633,0.022019295,-0.09881382,0.09015246,-0.01840859,-0.038909566,-0.05670863,-0.017717017,0.011302756,1.3255268,1.09000587
-0.002671117,-0.002341401,-0.27566415,-0.06936793,-0.19687366,0.063630715,0.028967649,-0.098787434,0.09070828,-0.01821619,-0.038640007,-0.05663444,-0.017716179,0.01129554,1.3255302,0.743219876
0.009129329,0.002343073,-0.555433,-0.13773948,-0.16842291,0.07029621,0.03566627,-0.09853406,0.09123185,-0.018026859,-0.038368836,-0.05655985,-0.017715387,0.011288341,1.3255336,0.454688291
-0.003306675,-0.008425417,-0.7256824,-0.16771553,-0.12874788,0.07556172,0.04200851,-0.0980508,0.09172342,-0.017840622,-0.038096055,-0.056484856,-0.017714655,0.011281154,1.325537,0.284046914
-0.03659124,-0.018527007,-0.69152766,-0.16682085,-0.0795816,0.07918069,0.04788847,-0.097335614,0.09218329,-0.017657451,-0.03782167,-0.056409467,-0.017713968,0.011273989,1.3255405,0.336080412
0.015403169,-0.003135753,-0.4442142,-0.13795836,-0.024232145,0.08086694,0.053217385,-0.096388444,0.092611626,-0.017477341,-0.037545685,-0.056333676,-0.01771333,0.011266838,1.3255439,0.743910924
0.003974624,0.011448165,-0.0598186,-0.064854145,0.032625925,0.080489166,0.057918236,-0.09520946,0.09300847,-0.017300261,-0.037268117,-0.05625749,-0.017712744,0.011259704,1.3255473,1.267850773
0.010745728,0.007472662,0.34515998,0.031354092,0.087832004,0.07821377,0.06192348,-0.09379902,0.093373895,-0.017126184,-0.036988974,-0.0561809,-0.017712208,0.011252587,1.3255507,1.831071612
0.00377446,0.002532715,0.6649446,0.08866585,0.13990614,0.07461495,0.06515991,-0.09215893,0.09370787,-0.016955052,-0.03670825,-0.056103915,-0.017711716,0.011245484,1.3255541,2.250468215
0.012181229,0.007874169,0.77706885,0.11996679,0.18332374,0.070259705,0.067560315,-0.09029222,0.094010495,-0.01678683,-0.03642597,-0.05602654,-0.017711278,0.011238398,1.3255576,2.451798453
0.025899433,0.014596218,0.63192797,0.13211823,0.2104558,0.065470405,0.06907137,-0.088203,0.09428194,-0.016621444,-0.036142133,-0.05594876,-0.01771089,0.011231334,1.3255609,2.365987373
-0.003000075,0.003151253,0.41979557,0.118188806,0.21364783,0.060405686,0.06968265,-0.085895635,0.09452237,-0.01645887,-0.035856754,-0.055870593,-0.017710546,0.011224276,1.3255643,2.101390268
-0.003014176,-0.007109697,0.13156435,0.06788071,0.19243424,0.05509262,0.06942253,-0.08337473,0.09473196,-0.016298989,-0.035569835,-0.055792026,-0.017710263,0.011217241,1.3255677,1.729041635
-0.004679664,-0.005635188,-0.11256824,-0.006268148,0.15511449,0.049705766,0.06833795,-0.080645494,0.09491075,-0.016141785,-0.03528139,-0.05571307,-0.017710023,0.011210225,1.3255712,1.370207379
0.0021932,0.003039642,-0.3260165,-0.08011266,0.111507155,0.044215716,0.06650283,-0.07771323,0.0950589,-0.01598717,-0.034991425,-0.055633713,-0.01770983,0.011203217,1.3255745,1.051130631
0.002607479,0.000435525,-0.52701795,-0.111394025,0.06889017,0.03839087,0.06398597,-0.07458297,0.09517651,-0.015835054,-0.03469995,-0.05555397,-0.017709682,0.011196233,1.3255779,0.769467057
-0.007316606,-0.014379772,-0.6720026,-0.09663528,0.02905445,0.03230815,0.06082682,-0.07126054,0.09526344,-0.015685385,-0.03440698,-0.05547383,-0.01770959,0.01118926,1.3255813,0.569352837
-0.038021367,-0.01918571,-0.6792254,-0.06556098,-0.008095019,0.026292715,0.057044897,-0.06775364,0.09531953,-0.015538105,-0.03411251,-0.055393305,-0.01770955,0.011182308,1.3255848,0.514828664
0.00854697,-0.009627668,-0.4236137,-0.044518203,-0.04217131,0.02073511,0.052662905,-0.06407238,0.09534473,-0.015393154,-0.03381657,-0.055312388,-0.017709559,0.011175375,1.3255881,0.807818258
0.004034346,0.007742357,-0.03602606,-0.018589417,-0.07443368,0.016012495,0.047710836,-0.0602279,0.09533891,-0.015250457,-0.033519153,-0.05523108,-0.017709607,0.011168452,1.3255914,1.196611442
0.017480675,0.010782834,0.38643107,0.03686157,-0.1051834,0.012356618,0.042242922,-0.056231663,0.095301725,-0.015109963,-0.033220276,-0.055149376,-0.017709708,0.011161546,1.3255948,1.655609374
0.011028877,0.00875018,0.6738408,0.09887261,-0.13062054,0.009836684,0.03633042,-0.05209545,0.09523291,-0.014971616,-0.032919947,-0.055067293,-0.017709862,0.01115466,1.3255982,1.967260633
0.023276705,0.013326936,0.67256826,0.12379985,-0.14698832,0.008411272,0.030045178,-0.047830477,0.09513213,-0.014835325,-0.032618184,-0.054984827,-0.017710064,0.011147791,1.3256017,1.988342625
0.008097551,0.001839615,0.55809104,0.094757795,-0.15259935,0.007834728,0.023469936,-0.043447483,0.09499907,-0.01470102,-0.032314997,-0.05490197,-0.01771031,0.011140935,1.325605,1.81016054
0.00270415,-0.001934981,0.2817991,0.038981535,-0.14939897,0.007780809,0.016686272,-0.038957085,0.09483323,-0.014568636,-0.0320104,-0.05481872,-0.01771061,0.011134097,1.3256084,1.470128191
-0.001927729,0.002614399,-0.010421065,-0.03224547,-0.13914752,0.007887772,0.009777,-0.034368686,0.09463411,-0.014438067,-0.031704403,-0.054735098,-0.017710956,0.011127275,1.3256118,1.114953363
0.003558121,0.009940965,-0.2938894,-0.10704419,-0.12188891,0.007699913,0.002796622,-0.02969144,0.09440134,-0.014309274,-0.031397026,-0.054651085,-0.017711341,0.011120466,1.3256152,0.78454996
0.004495189,0.006701546,-0.52892965,-0.15212023,-0.096824415,0.006736166,-0.004314687,-0.024935884,0.09413444,-0.014182087,-0.031088283,-0.054566696,-0.017711792,0.011113684,1.3256185,0.524125801
-0.0243157,-0.009320862,-0.6437595,-0.15054925,-0.063492626,0.004720806,-0.011425563,-0.02011405,0.09383316,-0.01405648,-0.030778192,-0.054481924,-0.01771228,0.01110691,1.325622,0.395276449
-0.020702496,-0.008994728,-0.6331914,-0.11318158,-0.023077277,0.0016149,-0.018468363,-0.015237161,0.09349725,-0.013932333,-0.030466776,-0.054396767,-0.017712826,0.011100153,1.3256253,0.482475896
0.000164406,-0.001025182,-0.3799661,-0.045858894,0.021235252,-0.002343243,-0.025325783,-0.01031734,0.09312639,-0.013809558,-0.030154042,-0.054311235,-0.017713403,0.011093413,1.3256286,0.870423281
0.006471651,0.004450854,-0.031120239,0.050759356,0.06630265,-0.006868972,-0.03194081,-0.005398461,0.09272042,-0.013688047,-0.02984001,-0.05422532,-0.01771404,0.011086691,1.325632,1.366627724
0.007045263,0.000973238,0.344058,0.1385248,0.107785046,-0.01165251,-0.038262732,-0.000552126,0.092279054,-0.013567671,-0.029524699,-0.054139033,-0.017714724,0.011079985,1.3256353,1.861967191
0.007590899,0.00199656,0.59827036,0.18675317,0.13789263,-0.0163176,-0.04424222,0.004245238,0.091802135,-0.013448352,-0.029208122,-0.054052364,-0.017715452,0.011073293,1.3256387,2.190278875
0.014448305,0.001720619,0.70235306,0.19802314,0.15014172,-0.020517454,-0.04981781,0.009028577,0.09128905,-0.013329962,-0.0288903,-0.053965323,-0.017716229,0.011066621,1.3256421,2.319476114
0.015924525,0.006360433,0.5238673,0.17695946,0.14327498,-0.024222165,-0.05491949,0.013785309,0.09073946,-0.013212411,-0.028571244,-0.053877905,-0.017717054,0.011059966,1.3256454,2.115096564
0.005279221,-0.001055162,0.27970755,0.11904626,0.12217328,-0.02755786,-0.059484884,0.018502234,0.0901527,-0.013095627,-0.02825098,-0.05379011,-0.017717918,0.01105333,1.3256488,1.770610833
-0.001899112,-0.00455891,0.027921995,0.03888065,0.090830676,-0.030613013,-0.0634651,0.0231668,0.08952835,-0.01297951,-0.027929515,-0.053701945,-0.017718846,0.011046703,1.3256521,1.394161323
0.008943303,0.002720499,-0.23113717,-0.06191169,0.052932642,-0.03356494,-0.06682421,0.027768398,0.08886584,-0.012863962,-0.027606865,-0.053613406,-0.017719807,0.011040096,1.3256555,1.012684228
0.000820927,0.004651981,-0.37884444,-0.14418721,0.010609039,-0.036706243,-0.06954106,0.032297954,0.08816428,-0.012748919,-0.027283058,-0.053524494,-0.017720813,0.011033502,1.3256588,0.732680246
0.000136732,0.001398993,-0.53000724,-0.19778371,-0.031037709,-0.040287457,-0.0716164,0.036748484,0.087422915,-0.012634247,-0.026958102,-0.05343521,-0.017721877,0.011026932,1.3256623,0.480914404
-0.000813231,-0.009329025,-0.66253924,-0.21292557,-0.066948995,-0.044512264,-0.073052905,0.041112237,0.08664091,-0.012519899,-0.026632017,-0.053345554,-0.017722983,0.011020378,1.3256655,0.284097343
-0.03256606,-0.015686091,-0.63633007,-0.16536307,-0.09529562,-0.049417686,-0.07387454,0.045382235,0.08581748,-0.012405758,-0.02630482,-0.053255532,-0.01772414,0.011013836,1.3256688,0.289658964
0.015881468,0.002630278,-0.43494046,-0.07538335,-0.115074895,-0.054881465,-0.07411661,0.049551785,0.084952004,-0.012291735,-0.02597653,-0.053165134,-0.017725335,0.01100731,1.3256723,0.626139631
0.003721977,0.01029397,-0.046898372,0.017868116,-0.12701057,-0.060661383,-0.07381472,0.053614262,0.08404399,-0.012177757,-0.02564716,-0.05307438,-0.017726583,0.011000801,1.3256755,1.089207691
0.0074284,-0.002893615,0.41505784,0.105367824,-0.13236298,-0.0665027,-0.072988406,0.057562146,0.08309288,-0.012063743,-0.02531673,-0.052983243,-0.017727876,0.01099431,1.325679,1.622343107
0.003780945,-0.007421077,0.6978116,0.18943015,-0.1303112,-0.072137564,-0.071644954,0.06138722,0.082098104,-0.011949629,-0.024985256,-0.05289175,-0.017729213,0.010987834,1.3256823,1.98210751
0.014874235,-0.003644052,0.7277697,0.22466649,-0.12022745,-0.07731818,-0.069781676,0.06508117,0.08105908,-0.01183529,-0.024652753,-0.05279988,-0.017730601,0.010981379,1.3256855,2.072127673
0.00457067,-0.002269943,0.55782825,0.191131,-0.10271702,-0.08170266,-0.067397825,0.068635136,0.07997527,-0.011720716,-0.024319246,-0.052707657,-0.017732026,0.010974938,1.325689,1.878237172
-0.004726341,-0.006841839,0.26804423,0.1136025,-0.07924348,-0.08505266,-0.0644986,0.072039984,0.07884625,-0.011605764,-0.023984753,-0.052615058,-0.017733509,0.010968511,1.3256923,1.522891771
-0.003615462,-0.002774732,-0.039155766,0.002290539,-0.05028115,-0.087215506,-0.06110932,0.075287335,0.077671625,-0.011490396,-0.023649292,-0.0525221,-0.017735025,0.010962104,1.3256956,1.142358454
-0.00097064,0.002392834,-0.29863617,-0.11121619,-0.016275499,-0.088366605,-0.057242766,0.07836918,0.076451205,-0.011374532,-0.023312895,-0.052428782,-0.017736595,0.01095571,1.325699,0.816307254
0.003088267,-0.000415252,-0.54444873,-0.17436868,0.021175021,-0.088866696,-0.05289713,0.08127942,0.07518476,-0.011258109,-0.022975573,-0.0523351,-0.017738206,0.010949337,1.3257022,0.552075529
-0.013903418,-0.010308617,-0.69752395,-0.19531918,0.059590198,-0.088926576,-0.048070006,0.084013015,0.07387221,-0.011141054,-0.02263735,-0.05224105,-0.017739872,0.010942977,1.3257056,0.396312927
-0.02810275,-0.01391891,-0.6292764,-0.18563274,0.09585647,-0.08844891,-0.042763725,0.08656676,0.07251346,-0.011023368,-0.022298256,-0.052146647,-0.017741568,0.010936637,1.3257089,0.500228953
0.016840555,0.010836709,-0.42449656,-0.12988304,0.12757011,-0.08716188,-0.036991656,0.08893788,0.07110825,-0.010904978,-0.021958314,-0.05205188,-0.017743321,0.010930312,1.3257122,0.870744387
0.006822514,0.010989793,-0.008525943,-0.028257215,0.15146059,-0.08481894,-0.030776123,0.09112222,0.06965649,-0.010785875,-0.021617545,-0.05195675,-0.01774511,0.010924,1.3257155,1.412207606
0.008665281,0.001805021,0.39262292,0.069942124,0.16406228,-0.08115938,-0.024152111,0.093114085,0.0681582,-0.01066605,-0.02127597,-0.051861268,-0.017746948,0.010917711,1.3257189,1.928144795
0.015737291,0.004493924,0.6126796,0.14796133,0.16465016,-0.07603108,-0.017151311,0.09490621,0.06661345,-0.010545495,-0.02093362,-0.051765423,-0.017748833,0.010911433,1.3257222,2.249499836
0.018599244,0.003847576,0.7021409,0.19995761,0.15305081,-0.06923595,-0.009805643,0.09648979,0.06502267,-0.010424236,-0.02059051,-0.05166923,-0.017750757,0.010905173,1.3257256,2.396263047
0.015756672,0.001915854,0.566402,0.20094754,0.13009553,-0.060706783,-0.002234176,0.09785891,0.063386306,-0.010302309,-0.020246672,-0.051572673,-0.017752731,0.010898931,1.3257289,2.250175299
-0.001986357,-0.002746543,0.3555001,0.14064407,0.098800965,-0.050474048,0.005420625,0.09900835,0.0617052,-0.010179751,-0.019902132,-0.051475767,-0.017754748,0.010892704,1.3257321,1.943184768
0.000280833,-0.001500118,0.066132575,0.054294974,0.060707357,-0.038744975,0.013093889,0.09993155,0.05998012,-0.010056597,-0.0195569,-0.0513785,-0.01775681,0.010886497,1.3257354,1.552049295
-0.007352235,-0.007928916,-0.10822459,-0.05338298,0.017217228,-0.025769021,0.020828161,0.100621685,0.058212228,-0.009932938,-0.019211007,-0.051280882,-0.017758911,0.010880304,1.3257388,1.232656926
-0.00398774,-0.001569846,-0.30368406,-0.14510287,-0.029254053,-0.011850708,0.028569615,0.101072736,0.056402918,-0.00980881,-0.018864496,-0.051182915,-0.017761068,0.01087413,1.325742,0.929594834
-0.003939556,0.007356483,-0.491563,-0.19335295,-0.07440737,0.002765933,0.036249734,0.10127923,0.054553483,-0.009684284,-0.018517358,-0.05108459,-0.017763259,0.010867967,1.3257455,0.678505963
-0.0034924,0.003226713,-0.66965973,-0.18936448,-0.11358325,0.017442757,0.04378239,0.10123597,0.05266537,-0.009559399,-0.018169649,-0.050985917,-0.017765492,0.010861822,1.3257487,0.482383405
-0.040269345,-0.017993009,-0.5946715,-0.14806278,-0.1439835,0.03209951,0.05108606,0.10093793,0.050739992,-0.009434277,-0.017821375,-0.050886896,-0.017767778,0.010855696,1.325752,0.530580728
0.015286516,-0.006372103,-0.36492446,-0.07094007,-0.16438489,0.04654301,0.058078818,0.10038042,0.04877879,-0.009308995,-0.017472565,-0.050787527,-0.017770093,0.010849588,1.3257552,0.903711639
-0.008788377,0.002119463,0.04053576,0.04511097,-0.17480622,0.060646825,0.06468445,0.09955952,0.046783283,-0.009183531,-0.017123252,-0.050687805,-0.017772464,0.010843492,1.3257587,1.417680814
0.007562999,0.004209641,0.39597735,0.1471128,-0.17735709,0.07428651,0.0708378,0.09847341,0.04475525,-0.009058031,-0.01677345,-0.05058774,-0.017774872,0.010837417,1.3257619,1.908263894
0.011441196,0.003653693,0.6361687,0.1993246,-0.17358562,0.08747013,0.07649213,0.097120315,0.042696588,-0.008932532,-0.016423194,-0.050487332,-0.017777326,0.010831353,1.3257653,2.223758001
0.02290801,0.003453193,0.62299395,0.22103359,-0.16283971,0.10013934,0.08162594,0.095498584,0.04060927,-0.008807069,-0.016072514,-0.050386578,-0.017779818,0.01082531,1.3257685,2.268969998
0.00750192,-0.008005295,0.47401217,0.197946,-0.1431128,0.11224561,0.086201854,0.09360748,0.038495578,-0.008681731,-0.015721437,-0.05028548,-0.017782362,0.01081928,1.3257718,2.103012587
0.004679481,-0.009723747,0.20066303,0.11624982,-0.11293646,0.12373597,0.09017526,0.09144763,0.03635776,-0.008556575,-0.015369981,-0.050184038,-0.017784938,0.01081327,1.3257751,1.785341582
7.93E-05,-0.004843759,-0.059111603,-0.004228736,-0.0718071,0.1344458,0.093501806,0.089022085,0.034198176,-0.008431634,-0.015018188,-0.05008225,-0.017787555,0.010807279,1.3257784,1.456521993
0.001508439,0.005486373,-0.29527858,-0.13197169,-0.021614429,0.14404269,0.09612385,0.08633811,0.032019187,-0.008306983,-0.014666075,-0.049980126,-0.017790223,0.0108013,1.3257817,1.162493543
0.012605538,0.008244132,-0.52184445,-0.21544951,0.03259581,0.15205166,0.097995326,0.08340589,0.029823044,-0.00818262,-0.014313672,-0.049877662,-0.017792935,0.010795337,1.3257849,0.925840788
-0.012078333,-0.006843957,-0.6242195,-0.22955893,0.08551237,0.15802546,0.099087305,0.08023806,0.027612219,-0.008058546,-0.013961009,-0.04977486,-0.017795678,0.010789394,1.3257883,0.824762295
-0.021293094,-0.012389674,-0.5715565,-0.1928553,0.13283758,0.16149749,0.09936607,0.07684925,0.025389014,-0.00793476,-0.013608114,-0.049671717,-0.017798463,0.010783463,1.3257915,0.945406745
0.007138238,0.000113393,-0.33861783,-0.1076452,0.17076558,0.16187684,0.09880387,0.07325698,0.023155626,-0.007811246,-0.013255009,-0.049568236,-0.017801298,0.010777552,1.3257948,1.336984061
0.001644924,0.007322229,0.015527071,0.018221963,0.19727273,0.15850063,0.09737375,0.069480814,0.020914141,-0.00768793,-0.012901726,-0.049464423,-0.01780417,0.010771656,1.3257982,1.834969859
0.008984474,0.003408185,0.3474307,0.14699021,0.21141817,0.15101981,0.095023975,0.06554092,0.018666673,-0.007564794,-0.012548295,-0.04936027,-0.017807087,0.010765779,1.3258014,2.29776985
0.004507932,-0.002408898,0.581685,0.23564166,0.21276209,0.13949913,0.09170761,0.06145673,0.016415335,-0.007441821,-0.012194735,-0.04925579,-0.017810041,0.010759915,1.3258047,2.591128818
0.010543565,-0.0025129,0.6342375,0.26046452,0.1996457,0.124365896,0.08739405,0.057245307,0.014162077,-0.007318919,-0.011841074,-0.049150977,-0.01781304,0.010754071,1.3258079,2.635983676
0.008224535,0.003737781,0.43345633,0.25485,0.17024885,0.10638335,0.08207954,0.052923243,0.011908803,-0.007196072,-0.011487338,-0.04904582,-0.017816067,0.010748241,1.3258113,2.374826676
0.000499623,0.002876658,0.17984203,0.22538365,0.12752105,0.08648732,0.075813554,0.04850813,0.009657479,-0.007073189,-0.011133549,-0.048940342,-0.017819148,0.010742428,1.3258145,2.008180194
-0.00153411,-0.002414864,0.008761997,0.14650899,0.076692104,0.06551429,0.0686892,0.044019416,0.007410093,-0.00695027,-0.010779734,-0.048834532,-0.01782226,0.010736628,1.3258178,1.665814748
-0.000576984,-0.005382537,-0.10088252,0.022619557,0.02387158,0.044017352,0.06081432,0.039476953,0.005168622,-0.006827279,-0.010425922,-0.048728388,-0.01782542,0.010730847,1.325821,1.341871181
-0.002518533,-0.000113878,-0.20971893,-0.08976455,-0.026513007,0.022450663,0.052294523,0.034900136,0.002935166,-0.006704107,-0.010072138,-0.04862192,-0.017828623,0.010725088,1.3258244,1.037274289
-0.000413881,0.00602856,-0.32473242,-0.17920949,-0.07200886,0.001112415,0.043227613,0.030307584,0.000711741,-0.006580736,-0.009718394,-0.048515122,-0.017831858,0.010719338,1.3258276,0.75892409
0.008518391,0.005978553,-0.46993807,-0.2378401,-0.11057431,-0.019961352,0.03371169,0.025716947,-0.001499704,-0.006457095,-0.00936473,-0.048407998,-0.017835129,0.010713607,1.3258309,0.4885916
0.004216941,-0.007918517,-0.5836669,-0.23586258,-0.14008597,-0.039895974,0.023859555,0.021142693,-0.003697288,-0.006333076,-0.009011166,-0.048300546,-0.017838443,0.01070789,1.3258342,0.29315082
-0.030307012,-0.014556903,-0.5677161,-0.17545472,-0.15911654,-0.058275018,0.013802044,0.016597698,-0.005879213,-0.006208676,-0.008657712,-0.048192773,-0.017841797,0.010702196,1.3258374,0.274732874
0.01669291,-0.004442099,-0.3044337,-0.092148624,-0.16775402,-0.07480468,0.003643404,0.012093245,-0.008043791,-0.006083808,-0.008304403,-0.048084676,-0.0178452,0.010696515,1.3258406,0.637021672
0.003876597,0.008817676,0.0572286,0.007858722,-0.16774265,-0.08937774,-0.006743138,0.007641182,-0.010189406,-0.005958453,-0.007951253,-0.04797625,-0.017848628,0.010690847,1.3258439,1.068170006
0.000552294,0.00225531,0.48682976,0.11557237,-0.1599968,-0.10211235,-0.01718533,0.003254002,-0.012314475,-0.00583252,-0.007598294,-0.04786751,-0.017852105,0.010685198,1.3258471,1.574236649
0.008910728,0.006979078,0.6111214,0.20087223,-0.14522782,-0.11316748,-0.027455756,-0.001055685,-0.01441756,-0.005705974,-0.007245538,-0.047758438,-0.017855613,0.010679565,1.3258505,1.784523637
0.007868543,0.00160737,0.56171477,0.2401641,-0.1232589,-0.12259048,-0.037425205,-0.0053225,-0.016497357,-0.005578742,-0.006893018,-0.047649052,-0.017859163,0.01067395,1.3258537,1.764808015
-0.003606036,-0.007985462,0.3741748,0.20759988,-0.09357895,-0.1302162,-0.047007214,-0.009549051,-0.018552657,-0.005450789,-0.006540753,-0.04753935,-0.017862748,0.01066835,1.3258569,1.53041072
-0.00095341,-0.007320378,0.10021929,0.0914702,-0.057543643,-0.13592318,-0.056121465,-0.013686691,-0.02058257,-0.005322041,-0.006188767,-0.047429323,-0.017866377,0.010662768,1.3258603,1.159274713
