IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,IMF1-13,IMF1-R
-0.08955819,0.006832838,0.054778308,0.3775093,0.6661476,0.26790383,-0.11788059,-0.7421238,-0.8970961,-0.17890945,0.28388187,0.046514306,0.7854952,1.9303565,2.393851622,0.463495122
-0.045362733,0.004613376,0.00503792,0.13047363,0.4620963,0.2662026,-0.1215216,-0.73772156,-0.90641755,-0.18167871,0.281166,0.04717752,0.7858588,1.9303397,1.920263693,-0.010076007
0.11958497,-0.007791691,-0.10785802,-0.10322094,0.22536881,0.25868994,-0.12625065,-0.73242426,-0.91535515,-0.18439063,0.2784378,0.04784148,0.78622234,1.9303229,1.469176899,-0.461146001
-0.0998015,-0.03450739,-0.13311753,-0.27279413,-0.016917316,0.24534203,-0.13251075,-0.72622657,-0.9239049,-0.18704413,0.27569726,0.04850597,0.7865858,1.9303061,0.759612944,-1.170693156
0.20580184,-0.031749118,-0.055273905,-0.3843852,-0.24008092,0.22686042,-0.14136815,-0.7191059,-0.93206376,-0.18963805,0.27294442,0.049171146,0.7869493,1.9302893,0.778351423,-1.151937877
-0.2087255,0.004052452,0.059897207,-0.38163894,-0.4325543,0.20355691,-0.15127571,-0.7110274,-0.9398297,-0.19217108,0.27017924,0.049837016,0.7873128,1.9302723,0.287885295,-1.642387005
0.08113371,0.007788142,0.003209265,-0.2945462,-0.5909787,0.17644933,-0.16202918,-0.7019439,-0.94720197,-0.19464199,0.26740164,0.05050336,0.7876763,1.9302557,0.413075507,-1.517180193
0.0668964,-0.021221757,-0.02311077,-0.18473244,-0.7319582,0.1464468,-0.17344429,-0.6918084,-0.95418036,-0.19704954,0.2646118,0.05117034,0.7880397,1.930239,0.269898283,-1.660340717
0.015915789,-0.03271592,-0.08262448,-0.022622226,-0.8068372,0.11339015,-0.18526633,-0.6805725,-0.9607654,-0.19939256,0.2618099,0.05183801,0.788403,1.9302222,0.190782433,-1.739439767
0.08794199,-0.019849962,-0.085085765,0.18391381,-0.8101124,0.07660959,-0.19721296,-0.6681871,-0.9669587,-0.20166975,0.25899565,0.052506268,0.7887664,1.9302055,0.429862571,-1.500342929
0.013329134,-0.001525476,-0.035791423,0.25220993,-0.7474464,0.0361949,-0.20902303,-0.6546084,-0.9727604,-0.2038799,0.25616935,0.05317516,0.78912973,1.9301887,0.505361875,-1.424826825
-0.21098122,-0.003414681,0.059675094,0.18404362,-0.6564153,-0.007888753,-0.22041988,-0.63980865,-0.97817194,-0.20602186,0.2533307,0.05384458,0.78949296,1.930172,0.34743667,-1.58273533
0.22550492,-0.018806653,0.10993113,0.08684635,-0.54711896,-0.055055697,-0.23111214,-0.6237735,-0.98319465,-0.20809445,0.25048023,0.054514743,0.7898563,1.9301552,0.780132823,-1.150022377
-0.24148563,-0.019527929,0.026264265,0.009809354,-0.40969765,-0.10481201,-0.24080195,-0.60647404,-0.9878289,-0.2100965,0.24761742,0.055185437,0.79021955,1.9301385,0.238509917,-1.691628583
0.14272706,-0.014473513,-0.15254147,-0.027201623,-0.24723975,-0.16207321,-0.2492627,-0.5879347,-0.9920754,-0.2120267,0.24474278,0.05585661,0.7905828,1.9301217,0.519201884,-1.410919816
0.09394587,-0.024075907,-0.14949006,-0.06713181,-0.063596755,-0.22307998,-0.2564063,-0.568162,-0.9959346,-0.21388398,0.24185617,0.05652847,0.7909459,1.9301051,0.551620118,-1.378484982
0.074179105,-0.020792175,-0.046430856,-0.08597885,0.12863249,-0.28485537,-0.262118,-0.54715574,-0.9994092,-0.21566717,0.23895748,0.057200864,0.79130906,1.9300884,0.757960038,-1.172128362
-0.03499318,-0.006795613,0.09846264,-0.027210528,0.31459114,-0.3450652,-0.2662272,-0.5249208,-1.0025018,-0.21737507,0.23604695,0.057873838,0.7916721,1.9300718,1.003629077,-0.926442723
-0.11130014,0.003637641,0.1328958,0.019850913,0.48971242,-0.4026606,-0.26856962,-0.50146306,-1.0052153,-0.21900658,0.23312458,0.058547452,0.7920352,1.930055,1.151643706,-0.778411294
-0.041447025,-0.008960238,0.023788946,0.009549761,0.65340334,-0.45808065,-0.2690321,-0.47679362,-1.0075517,-0.22056045,0.23019025,0.05922154,0.79239833,1.9300385,1.216164884,-0.713873616
0.16585286,-0.022079594,-0.15721701,0.04991794,0.78765106,-0.51206756,-0.2674923,-0.4509388,-1.0095129,-0.2220359,0.22724406,0.059896264,0.7927613,1.9300219,1.37200132,-0.55802058
-0.13843642,-0.02744826,-0.17381012,0.11114423,0.8721515,-0.5641612,-0.26382092,-0.42394137,-1.0111003,-0.22343181,0.22428629,0.06057147,0.79312426,1.9300051,1.16513245,-0.76487265
0.14455082,-0.006817459,-0.047607306,0.14077342,0.8974951,-0.61292756,-0.25799075,-0.3958561,-1.0123149,-0.22474745,0.22131656,0.061247256,0.7934872,1.9299885,1.630597331,-0.299391169
0.12264869,0.011053653,0.065336,0.089842536,0.87244534,-0.65759873,-0.25010678,-0.3667385,-1.0131567,-0.22598194,0.21833546,0.06192352,0.79385006,1.9299719,1.651824509,-0.278147391
-0.282827,0.002363136,0.10855109,0.026182562,0.80862445,-0.69847363,-0.24023637,-0.3366487,-1.013629,-0.22713464,0.21534264,0.06259984,0.79421294,1.9299554,1.148882718,-0.781072682
-0.2263931,-0.022362268,0.05655196,0.025130758,0.7099416,-0.73594123,-0.22834758,-0.3063923,-1.0137495,-0.2282049,0.21233836,0.06327652,0.7945758,1.9299388,1.03036292,-0.89957588
0.29041636,-0.034286894,-0.13329619,0.045734722,0.5770037,-0.7705009,-0.21435681,-0.27622658,-1.0135633,-0.2291924,0.20932245,0.06395385,0.79493856,1.9299223,1.239868868,-0.690053432
0.19446811,-0.020692408,-0.13161068,0.04196459,0.41343686,-0.8025309,-0.1983317,-0.24531429,-1.0130188,-0.23009647,0.2062952,0.06463175,0.79530126,1.9299057,1.004408222,-0.925497478
-0.3307581,-0.004770468,-0.01579634,-0.016883265,0.23765153,-0.83143574,-0.18043737,-0.2137376,-1.0121338,-0.23091687,0.20325659,0.06531009,0.79566395,1.9298891,0.394901707,-1.534987393
-0.050287932,0.007296294,0.026940724,-0.055623405,0.05762305,-0.8546882,-0.16099805,-0.18159026,-1.0109117,-0.23165342,0.20020674,0.065989,0.7960267,1.9298726,0.538202141,-1.391670459
0.18779327,0.004774524,0.028090246,-0.002353319,-0.11821958,-0.86941695,-0.1403358,-0.14897014,-1.0093048,-0.23230606,0.19714554,0.0666684,0.79638934,1.9298561,0.689810771,-1.240045329
-0.053837642,-0.011414788,-0.082356155,0.07105799,-0.3244777,-0.8726917,-0.11866421,-0.11597786,-1.0072638,-0.23287478,0.19407333,0.067348324,0.79675186,1.9298396,0.239512469,-1.690327131
0.012785343,-0.02016138,-0.12893578,0.14990625,-0.51554126,-0.8607206,-0.09622649,-0.082711615,-1.0048203,-0.23335984,0.19099027,0.068028726,0.7971143,1.929823,0.206170624,-1.723652376
0.057781793,-0.017825788,-0.102361165,0.2257656,-0.69250995,-0.8297209,-0.0733082,-0.04941173,-1.001988,-0.23376139,0.18789607,0.0687096,0.7974769,1.9298066,0.26654944,-1.66325716
-0.03167547,-0.001295959,-0.018181708,0.20338598,-0.8406912,-0.77616775,-0.050175387,-0.01629576,-0.99876887,-0.23407976,0.1847909,0.069391064,0.7978393,1.9297901,0.21786548,-1.71192462
-0.017248431,-0.000535944,0.07860736,0.052657697,-0.9441637,-0.69854116,-0.027108248,0.016786722,-0.9951671,-0.2343154,0.1816752,0.070073,0.7982017,1.9297737,0.210695396,-1.719078304
0.075801566,-0.023973575,0.20206022,-0.14718568,-0.9859287,-0.59606546,-0.004343084,0.049749687,-0.99118656,-0.23446876,0.17854874,0.07075531,0.798564,1.9297572,0.322084904,-1.607672296
-0.025801621,-0.005905847,-0.020261696,-0.32621136,-0.95986927,-0.4698212,0.017998584,0.08252521,-0.9867805,-0.23454002,0.17541201,0.071438156,0.79892623,1.9297408,0.046849476,-1.882891324
-0.004030659,0.011449005,-0.059005607,-0.5008213,-0.8612854,-0.33029193,0.03929194,0.11505049,-0.98194385,-0.2345298,0.17226465,0.07212147,0.79928845,1.9297243,0.167281759,-1.762442541
-0.03932891,-0.003952962,-0.18494917,-0.6512521,-0.7595888,-0.18412934,0.057108007,0.1472185,-0.97674125,-0.23443832,0.16910703,0.07280532,0.79965067,1.9297079,0.141216575,-1.788491325
-0.18721041,-0.082313366,-0.23817746,-0.7320301,-0.61153907,-0.027875904,0.07401878,0.1789847,-0.9711783,-0.23426615,0.16593938,0.07348954,0.8000128,1.9296914,0.13754584,-1.79214556
0.060241647,-0.13760692,-0.032181665,-0.6581311,-0.41470933,0.13411053,0.08995028,0.21030329,-0.9652603,-0.23401362,0.16276157,0.07417429,0.80037487,1.9296751,1.019688642,-0.909986458
0.41973203,-0.041739877,0.026480649,-0.35409766,-0.17236911,0.29786018,0.10488165,0.24109639,-0.95899373,-0.23368126,0.15957397,0.07485941,0.8007369,1.9296588,2.293998342,0.364339542
0.432924,0.19467503,0.0906232,0.08408561,0.111093014,0.4586022,0.118889615,0.2712884,-0.9523924,-0.23326941,0.1563766,0.07554501,0.8010989,1.9296423,3.539182069,1.609539769
-0.552529,0.28463423,0.040949658,0.45066464,0.41367605,0.6131159,0.13210797,0.30080172,-0.9454546,-0.23277885,0.15316956,0.076231085,0.8014607,1.929626,3.465675063,1.536049063
0.49989766,-0.08564424,-0.108123295,0.72574085,0.6885474,0.75803304,0.14466652,0.32956052,-0.9382912,-0.23220979,0.14995308,0.07691754,0.8018225,1.9296095,4.740480085,2.810870585
-0.16182548,-0.38221365,-0.21628574,0.9306531,0.88663524,0.8911767,0.15670523,0.35749194,-0.93082726,-0.23156288,0.14672731,0.07760451,0.80218416,1.9295933,4.25605648,2.32646318
0.40681902,-0.112538695,-0.010583286,0.9681962,0.97045296,1.0106621,0.16841096,0.3845256,-0.92310584,-0.2308387,0.14349234,0.07829186,0.80254585,1.929577,5.585907369,3.656330369
-0.4696245,0.26948947,0.2020652,0.84278697,0.93786484,1.1147573,0.17994022,0.4105855,-0.9150735,-0.23003776,0.14024833,0.07897958,0.80290747,1.9295607,5.29444982,3.36488912
-0.003585239,0.21100266,0.22636579,0.6523552,0.8234235,1.2001618,0.19141887,0.43560082,-0.90673625,-0.22916079,0.1369955,0.07966783,0.803269,1.9295444,5.550323091,3.620778691
0.30155754,-0.032176666,0.08193695,0.40004617,0.6689759,1.2648704,0.20293985,0.45951423,-0.8981,-0.22820827,0.13373382,0.08035646,0.8036305,1.9295281,5.168604984,3.239076884
0.17995237,-0.13208099,-0.23730744,0.13236624,0.49794805,1.308922,0.21441787,0.48225746,-0.88917065,-0.22718105,0.1304637,0.08104545,0.803992,1.9295118,4.27513681,2.34562501
-0.12984078,-0.09466254,-0.29611766,-0.118832424,0.31609786,1.3325201,0.22563688,0.50361234,-0.8799535,-0.22607985,0.12718514,0.081734866,0.8043533,1.9294956,3.575149332,1.645653732
-0.15045042,-0.031428326,-0.21607776,-0.29832944,0.11343813,1.3356938,0.23636857,0.52372336,-0.870454,-0.22490546,0.12389847,0.082424656,0.80471456,1.9294792,3.35809534,1.42861614
-0.33525285,-0.053312313,-0.019785004,-0.4223369,-0.13379645,1.318196,0.24636835,0.5425588,-0.86067814,-0.22365871,0.12060382,0.08311487,0.8050758,1.929463,2.996560273,1.067097273
0.5259951,0.00716902,0.2717634,-0.531126,-0.43423057,1.280307,0.25537166,0.56009203,-0.85063183,-0.22234046,0.117301196,0.08380545,0.80543697,1.9294468,3.798359766,1.868912966
-0.59913516,0.07404977,0.1884621,-0.5292597,-0.69806445,1.2238333,0.2631542,0.5763058,-0.84032047,-0.22095153,0.11399121,0.08449636,0.80579805,1.9294305,2.37178998,0.44235948
0.5699198,-0.040615287,-0.056998666,-0.4730835,-0.89310354,1.1517613,0.26950023,0.59118086,-0.8297476,-0.21949288,0.11067348,0.08518773,0.80615914,1.9294144,3.000755467,1.071341067
-0.08665007,-0.07545519,-0.26006672,-0.4487832,-1.0020963,1.0669098,0.2742029,0.60469,-0.8189161,-0.21796553,0.10734875,0.08587944,0.80652016,1.9293981,1.96501604,0.03561794
-0.25044823,-0.03415971,-0.19676372,-0.4601363,-1.022641,0.9727852,0.2770109,0.6168076,-0.807828,-0.21637057,0.104017004,0.08657151,0.806881,1.9293818,1.805107484,-0.124274316
-0.032613315,0.030619476,0.10240872,-0.41307518,-0.9652163,0.87203324,0.27778268,0.62752265,-0.79654807,-0.21470912,0.10067826,0.08726389,0.80724186,1.9293658,2.412754591,0.483388791
-0.08544782,0.021873415,0.16252193,-0.35542974,-0.8441913,0.7651546,0.2764643,0.6368449,-0.7850354,-0.21298204,0.0973331,0.087956704,0.8076026,1.9293497,2.502014949,0.572665249
-0.015364401,-0.005450882,-0.062551096,-0.2950708,-0.66132057,0.6520276,0.27315488,0.6447935,-0.77327335,-0.21119054,0.09398142,0.08864983,0.8079633,1.9293334,2.465682291,0.536348891
0.01174401,-0.03825573,-0.072029546,-0.21739508,-0.44064862,0.5322709,0.26813367,0.651405,-0.7612652,-0.20933557,0.09062371,0.08934323,0.808324,1.9293174,2.642232174,0.712914774
0.107835375,-0.025256217,-0.14455967,-0.13320887,-0.2351594,0.40645757,0.2618389,0.65671784,-0.749015,-0.20741832,0.08725982,0.0900371,0.80868447,1.9293011,2.853514698,0.924213598
-0.12268544,0.010804589,0.035948023,-0.017743092,-0.014370771,0.27507496,0.25463423,0.660757,-0.7365265,-0.20543982,0.08389038,0.09073114,0.809045,1.929285,3.053404699,1.124119699
0.15611202,0.030901441,0.042145398,0.114050165,0.2045534,0.1394728,0.24686489,0.66353184,-0.7238029,-0.20340118,0.080515385,0.09142564,0.8094054,1.9292688,3.581043099,1.651774299
-0.003165408,-0.01896223,-0.06564501,0.23448248,0.39623487,-0.001727838,0.2388534,0.66504997,-0.7108447,-0.20130335,0.07713507,0.092120364,0.80976576,1.9292529,3.441246278,1.511993378
-0.2518853,-0.077736735,-0.14677371,0.333841,0.5505552,-0.15452458,0.23096928,0.665314,-0.69765836,-0.19914766,0.07374968,0.09281541,0.810126,1.9292368,3.158881025,1.229644225
0.34875265,-0.026067795,-0.025695907,0.34292552,0.67017776,-0.3072858,0.22357433,0.66430694,-0.6843205,-0.1969351,0.07035945,0.09351077,0.81048614,1.9292206,3.913009058,1.983788458
-0.4407342,0.07307377,0.13047414,0.32526538,0.7531228,-0.45916507,0.21694076,0.6619493,-0.67074776,-0.19466695,0.06696452,0.094206445,0.81084627,1.9292046,3.296734005,1.367529405
0.2553446,0.021120563,0.12528954,0.3344426,0.80729055,-0.6093672,0.21115878,0.6583757,-0.6569383,-0.1923442,0.06356548,0.09490243,0.81120634,1.9291886,3.853235483,1.924046883
0.3504369,-0.050882086,-0.1879283,0.299553,0.8352934,-0.7559836,0.2062594,0.6536008,-0.6429012,-0.18996823,0.06016196,0.09559859,0.8115663,1.9291725,3.413979434,1.484806934
-0.2990393,-0.07092445,-0.24537416,0.18880351,0.8334497,-0.8981435,0.20232885,0.647476,-0.6286339,-0.18754008,0.0567547,0.09629517,0.8119262,1.9291564,2.43653514,0.50737874
0.21334706,-0.011196061,-0.034451492,0.04497813,0.7964213,-1.0352407,0.19944353,0.6400837,-0.6141275,-0.18506117,0.053343695,0.096992016,0.81228596,1.9291404,2.905958868,0.976818468
-0.09737786,0.01655366,0.19773161,-0.056191035,0.71962583,-1.1629454,0.19756143,0.6315734,-0.599382,-0.18253268,0.049929187,0.097688965,0.8126457,1.9291245,2.554005307,0.624880807
-0.02663086,0.00191162,0.18362682,-0.12610766,0.62003064,-1.2781031,0.19649255,0.62197626,-0.58439875,-0.17995581,0.046511535,0.09838639,0.8130053,1.9291085,2.315853435,0.386744935
0.07298879,-0.016621774,-0.030521266,-0.18903714,0.5152143,-1.3777869,0.19606875,0.61133385,-0.5691793,-0.1773322,0.04309086,0.09908392,0.81336486,1.9290925,1.91975925,-0.00933325
0.106634825,-0.019953001,-0.24862935,-0.20810695,0.41889074,-1.4597462,0.1960666,0.5996681,-0.553726,-0.17466274,0.03966306,0.099781826,0.81372434,1.9290766,1.53868185,-0.39039475
-0.24856816,-0.026987722,-0.29855832,-0.15609606,0.33509985,-1.5220594,0.19624336,0.58697766,-0.53804094,-0.17194907,0.036208194,0.100479946,0.8140837,1.9290605,1.035893538,-0.893166962
0.2169847,-0.030601533,-0.128694,-0.02578458,0.23996182,-1.5639322,0.19641061,0.57333076,-0.52212644,-0.1691925,0.032750912,0.10117827,0.814443,1.9290446,1.663773419,-0.265271181
0.28913242,-0.015140483,0.1329848,0.1338444,0.11641084,-1.5840596,0.19638331,0.5587354,-0.50598556,-0.16639444,0.029291578,0.10187681,0.81480217,1.9290286,2.030910245,0.101881645
-0.3604666,0.02444268,0.26285908,0.23968066,-0.03042416,-1.581925,0.19601996,0.5430984,-0.4896224,-0.16355652,0.025830306,0.10257567,0.81516135,1.9290127,1.512686126,-0.416326574
0.11607279,0.007113919,0.19478476,0.24474514,-0.22417204,-1.5583221,0.1952773,0.52658343,-0.47304118,-0.16068,0.022367345,0.10327474,0.8155203,1.9289968,1.738521204,-0.190475596
0.23572493,-0.028336521,-0.015980063,0.14701149,-0.41684872,-1.5138198,0.19426244,0.5092145,-0.456246,-0.15776674,0.018903054,0.10397402,0.8158793,1.928981,1.36495289,-0.56402811
-0.1897908,-0.049931914,-0.20995104,0.025094233,-0.5746321,-1.4484626,0.19310088,0.49100998,-0.43925837,-0.15481792,0.015437734,0.104673415,0.8162381,1.928965,0.507674598,-1.421290402
0.17415926,-0.017716382,-0.21219929,-0.028336737,-0.69500494,-1.3612231,0.1919283,0.47199512,-0.42209697,-0.15183525,0.01197151,0.105373174,0.8165969,1.9289491,0.812560695,-1.116388405
-0.001608336,0.009711575,-0.12982261,-0.065606706,-0.78258604,-1.2501351,0.1909567,0.4521901,-0.40473503,-0.14882004,0.008504742,0.106073044,0.81695557,1.9289333,0.730011169,-1.198922131
-0.2374903,-0.006627123,-0.041787695,-0.1412158,-0.85396796,-1.1136867,0.19040124,0.43161416,-0.3871782,-0.145774,0.005037552,0.106773175,0.81731415,1.9289174,0.552329899,-1.376587501
0.2793673,-0.05256468,0.12514248,-0.20833214,-0.9044703,-0.95169336,0.19048472,0.41029036,-0.3694329,-0.14269848,0.0015703,0.10747341,0.8176726,1.9289016,1.23171091,-0.69719069
-0.1465349,-0.009897941,0.053234596,-0.20649762,-0.91311574,-0.76431817,0.19147348,0.3882501,-0.35150596,-0.13959502,-0.001896891,0.10817386,0.81803095,1.9288857,0.954686444,-0.974199256
-0.08572322,0.03879966,0.027064672,-0.14228301,-0.86856997,-0.55505365,0.19352254,0.36553285,-0.33340418,-0.13646494,-0.005363508,0.108874574,0.8183893,1.92887,1.354191118,-0.574678882
-0.1552693,-0.013005753,-0.11515373,-0.10810656,-0.80501276,-0.3323826,0.196762,0.34218496,-0.3151345,-0.13330972,-0.008829431,0.1095754,0.81874746,1.9288541,1.409919566,-0.518934534
0.28998193,-0.10358479,-0.15234238,-0.18890962,-0.66775805,-0.12012849,0.20120166,0.3182555,-0.29671657,-0.13013072,-0.012294447,0.11027643,0.81910557,1.9288384,1.995794423,0.066956023
-0.11692153,-0.038225923,-0.011449964,-0.31109494,-0.47051623,0.097268224,0.20675103,0.29380348,-0.2791858,-0.12692943,-0.015761215,0.110977575,0.81946355,1.9288225,2.087001327,0.158178827
0.2612374,0.14963165,0.17682382,-0.42054087,-0.2363116,0.31484136,0.21327688,0.26889038,-0.26158243,-0.123706974,-0.019232513,0.111678876,0.81982154,1.9288068,3.183634319,1.254827519
-0.5729481,0.1488986,0.1383281,-0.4381227,0.015946167,0.52818394,0.2204788,0.24355976,-0.2438611,-0.12046482,-0.022702029,0.112380385,0.8201793,1.9287909,2.758647203,0.829856303
0.6507238,-0.049743082,-0.21074678,-0.34194645,0.26574335,0.7313118,0.22790506,0.21784304,-0.22601531,-0.11720424,-0.026169674,0.11308201,0.820537,1.9287753,3.984095824,2.055320524
0.5069182,-0.26242742,-0.35593218,-0.14230368,0.48209074,0.9215389,0.2350628,0.19187191,-0.20805323,-0.1139269,-0.029635053,0.11378373,0.82089454,1.9287596,4.088641957,2.159882357
-0.83738637,-0.28767306,-0.27644363,0.18804376,0.63918877,1.0952541,0.24165832,0.16570212,-0.18998276,-0.11063379,-0.033098076,0.114485666,0.82125205,1.9287437,3.4591108,1.5303671
0.6976889,-0.036601525,0.050125405,0.62481844,0.7254014,1.2471648,0.2474458,0.13928816,-0.17181206,-0.10732629,-0.03655844,0.1151876,0.82160944,1.9287281,6.24515973,4.31643163
-0.760739,0.2711542,0.3510031,0.989014,0.72721106,1.3698238,0.2521365,0.11274476,-0.15354975,-0.10400605,-0.040015876,0.11588974,0.8219667,1.9287124,5.881345584,3.952633184
0.33358753,0.24573608,0.4012607,1.0741065,0.6404405,1.46528,0.25541738,0.08605173,-0.1352045,-0.10067412,-0.043470196,0.116592,0.82232386,1.9286966,7.090144064,5.161447464
0.027547488,-0.03422127,0.09540082,0.83088255,0.48633847,1.5351614,0.25692204,0.059197202,-0.11678562,-0.097331956,-0.046921168,0.11729425,0.8226809,1.928681,5.864846106,3.936165106
0.12686369,-0.1915084,-0.16906518,0.41864297,0.30026624,1.578694,0.25622603,0.032407403,-0.09830294,-0.09398085,-0.05036848,0.11799672,0.82303786,1.9286654,4.979574463,3.050909063
0.42286134,-0.1579875,-0.29691845,-0.076329544,0.10074478,1.5970688,0.253032,0.00573039,-0.080419965,-0.09062206,-0.05381199,0.11869929,0.8233947,1.9286497,4.494091491,2.565441791
-0.20131657,-0.011108058,-0.2302176,-0.6132115,-0.09523826,1.5850339,0.24712081,-0.020841205,-0.062648475,-0.0872568,-0.05725142,0.11940192,0.82375145,1.928634,3.324852192,1.396218192
-0.3383306,0.09679752,-0.13654728,-0.9334665,-0.26749223,1.5455365,0.23834029,-0.047182903,-0.044838976,-0.08388622,-0.060686503,0.12010465,0.82410806,1.9286184,2.841074208,0.912455808
0.2007487,0.05572997,-0.17968914,-0.9022357,-0.41405308,1.4825045,0.22659129,-0.073233016,-0.027001929,-0.08051153,-0.064117074,0.12080738,0.8244646,1.9286028,3.098607771,1.170004971
0.23802519,-0.07164308,-0.2813431,-0.7493288,-0.5212047,1.395408,0.2117529,-0.09893628,-0.00914687,-0.077133805,-0.06754295,0.12151027,0.824821,1.9285872,2.843824975,0.915237775
-0.26210436,-0.16419508,-0.18345205,-0.56754535,-0.55962723,1.2843846,0.19373982,-0.12524514,0.008715245,-0.07375428,-0.07096374,0.1222131,0.8251773,1.9285716,2.355914435,0.427342835
0.3512815,-0.023155008,0.03559566,-0.3318551,-0.5216554,1.1511294,0.17244923,-0.1513486,0.0265734,-0.07037405,-0.07437939,0.122916,0.8255335,1.928556,3.441267142,1.512711142
-0.057505243,0.15608324,0.3146042,-0.08533998,-0.44845125,0.99848324,0.1478802,-0.17688942,0.0444162,-0.06699424,-0.07778949,0.12361899,0.8258895,1.9285405,3.626546447,1.698005947
-0.46378076,0.18854979,0.26021224,0.13016392,-0.30738315,0.8305061,0.12019264,-0.20181583,0.06223251,-0.06361586,-0.08119893,0.124322094,0.8262454,1.9285249,3.353155064,1.424630164
0.4404063,-0.07196069,-0.11787351,0.23033503,-0.10182333,0.65265346,0.08981648,-0.22608234,0.08001118,-0.06024581,-0.08482842,0.1250251,0.82660127,1.9285094,3.71054412,1.78203472
-0.021572221,-0.22642826,-0.40219784,0.30836648,0.12281886,0.47223896,0.0572369,-0.2496489,0.09774083,-0.056881297,-0.08845326,0.1257283,0.826957,1.9284939,2.894399452,0.965905552
0.1926038,-0.11974182,-0.34851557,0.3826426,0.3089449,0.29515442,0.022839656,-0.27247578,0.1154108,-0.053521663,-0.09207288,0.1264314,0.8273126,1.9284782,3.313490663,1.385012463
0.10639449,0.02656202,-0.094388224,0.44689965,0.41583848,0.1244551,-0.012984284,-0.29452115,0.13300847,-0.05016804,-0.09568697,0.1271345,0.827668,1.9284627,3.588674742,1.660212042
-0.1268595,0.086801276,0.22591601,0.5249531,0.43958616,-0.03906037,-0.051018085,-0.31573856,0.15052195,-0.04682162,-0.09929529,0.12783755,0.8280234,1.9284474,3.633293421,1.704846021
-0.27468112,0.056535006,0.29100853,0.5406428,0.40696216,-0.19496022,-0.091100015,-0.33607867,0.16793813,-0.043483578,-0.10289763,0.12854071,0.8283786,1.9284317,3.305236403,1.376804703
0.22128727,-0.017467318,0.08145968,0.39433274,0.343921,-0.34227166,-0.13134031,-0.35548636,0.18524486,-0.040155243,-0.10649378,0.1292438,0.8287337,1.9284163,3.119424679,1.191008379
-0.26043206,-0.045845624,-0.12704505,0.14289092,0.26271117,-0.4938564,-0.17115112,-0.37390494,0.20242903,-0.036837798,-0.110083394,0.1299468,0.82908875,1.9284009,1.876311184,-0.052089716
0.13847947,-0.027080767,-0.16064915,-0.109733544,0.16160955,-0.64299,-0.21014208,-0.39128536,0.21947825,-0.033532333,-0.11366625,0.13064985,0.82944345,1.9283854,1.718966486,-0.209418914
-0.028104154,-0.01963663,-0.09896817,-0.2956546,0.038214177,-0.78173804,-0.24809624,-0.4075866,0.23638138,-0.03024022,-0.11724222,0.13135286,0.8297982,1.9283699,1.136849643,-0.791520257
0.01251051,-0.008636968,0.026055522,-0.32052764,-0.09752002,-0.90805376,-0.28480354,-0.4227792,0.25312853,-0.026962738,-0.12081093,0.13205579,0.83015275,1.9283545,0.992162806,-0.936191694
-0.012685631,0.001124009,0.03159267,-0.25376886,-0.22301261,-1.0194358,-0.3200059,-0.43683466,0.26970902,-0.023700977,-0.1243721,0.13275874,0.8305073,1.9283391,0.780214301,-1.148124799
-0.11599733,-0.007871646,-0.09359527,-0.18371113,-0.31612504,-1.1143303,-0.35345164,-0.44973323,0.28611323,-0.020456357,-0.1279256,0.13346158,0.8308616,1.9283236,0.395562467,-1.532761133
0.06962237,-0.0332588,-0.08194802,-0.079864234,-0.36562905,-1.1922895,-0.38500085,-0.46147573,0.30233073,-0.017229874,-0.13147116,0.13416436,0.8312158,1.9283082,0.517474242,-1.410833958
0.02741443,-0.029237166,-0.10896285,0.119006574,-0.37844923,-1.2543888,-0.41461995,-0.4720689,0.3183509,-0.014022898,-0.13500854,0.13486698,0.8315699,1.9282929,0.55274335,-1.37554955
0.12895091,-0.000338179,-0.046312258,0.3010022,-0.3641411,-1.3021237,-0.44243762,-0.48178157,0.33416408,-0.010836567,-0.13853748,0.1355696,0.8319239,1.9282775,0.873379716,-1.054897784
-0.15013692,0.015943207,0.1111601,0.3301961,-0.33787405,-1.3369584,-0.46854168,-0.4903819,0.34975934,-0.007671828,-0.14205772,0.13627218,0.8322777,1.9282622,0.770248329,-1.158013871
-0.073856495,0.002376314,0.023308434,0.26298636,-0.3140917,-1.360492,-0.4929904,-0.49785212,0.36512658,-0.004530007,-0.14556898,0.13697459,0.83263135,1.9282469,0.662268826,-1.265978074
0.13210523,-0.03499738,-0.038098488,0.14309406,-0.286485,-1.375965,-0.5158179,-0.5042021,0.38025612,-0.001411672,-0.14907117,0.1376769,0.83298486,1.9282315,0.64829996,-1.27993154
0.1117562,-0.038173385,-0.11002977,-0.023037273,-0.23133609,-1.386445,-0.53709036,-0.5094419,0.39513826,0.001681661,-0.1525639,0.1383791,0.8333383,1.9282162,0.420392043,-1.507824157
-0.001283464,-0.018809749,-0.05216968,-0.20538817,-0.13479717,-1.3940259,-0.55672145,-0.5135808,0.40976366,0.004749236,-0.15604694,0.13908114,0.8336916,1.9282008,0.282663113,-1.645537687
