IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,
0.028394794,-0.003503903,-0.031802105,0.009289372,0.206244883,0.00666343,0.00673976,0.005325654,-0.010150261,0.011116333,0.01212917,0.004212724,0.004616452,0.840723697,945
-0.033549208,-0.008562906,-0.053394435,-0.090800982,0.289483857,0.007556337,0.006627806,0.004658208,-0.009768083,0.011087006,0.012088578,0.004260706,0.004586803,0.840726312,946
0.006949379,0.003505769,-0.151598991,-0.160143146,0.359531678,0.007949448,0.006511861,0.003980481,-0.009385475,0.011056763,0.012047411,0.004308686,0.004557211,0.840728923,947
-0.006448951,-0.000319719,-0.124685858,-0.185267253,0.406403583,0.007990555,0.006387873,0.003295369,-0.009002781,0.011025637,0.012005673,0.004356665,0.004527677,0.840731529,948
0.010441071,4.81E-05,-0.11432313,-0.155228161,0.424269737,0.007964958,0.006248,0.002605628,-0.008620252,0.010993657,0.01196337,0.004404642,0.0044982,0.840734131,949
-0.008407424,-0.00425643,-0.02992336,-0.074981211,0.415246412,0.008019304,0.006088354,0.001912948,-0.008238071,0.010960846,0.011920505,0.004452617,0.004468781,0.840736729,950
0.001035988,-0.002543695,0.034420976,0.026794509,0.383231404,0.008306431,0.005908159,0.001218922,-0.007856333,0.010927223,0.011877084,0.004500591,0.004439419,0.840739322,951
-0.007455537,0.000329497,0.11134822,0.127538378,0.329220191,0.008833229,0.005709515,0.000525058,-0.007475049,0.010892798,0.011833112,0.004548563,0.004410114,0.840741912,952
0.01094312,0.006853943,0.138074806,0.200400272,0.252669284,0.009452129,0.005500036,-0.000167427,-0.00709423,0.010857576,0.011788593,0.004596533,0.004380867,0.840744497,953
0.00879332,0.003772451,0.173018545,0.225907352,0.155447755,0.010041117,0.005282853,-0.00085785,-0.00671389,0.010821558,0.011743535,0.004644501,0.004351676,0.840747078,954
-0.007148558,-0.002356683,0.174311973,0.188479566,0.044760825,0.010530065,0.005055265,-0.001545712,-0.006334091,0.010784742,0.011697942,0.004692468,0.004322543,0.840749655,955
0.007516109,-0.001231303,0.10108382,0.111589058,-0.067614656,0.010845493,0.004811859,-0.002230509,-0.005954947,0.010747127,0.011651821,0.004740434,0.004293467,0.840752228,956
-0.01347042,-0.004874845,0.018038259,0.008421119,-0.172184079,0.010892639,0.00454489,-0.00291249,-0.005576597,0.010708705,0.011605179,0.004788397,0.004264447,0.840754797,957
0.003992613,-0.004087635,-0.103351073,-0.099865746,-0.262815746,0.010614042,0.004248701,-0.003592664,-0.005199184,0.010669466,0.011558022,0.004836359,0.004235485,0.840757361,958
-0.023222549,0.00151911,-0.208208065,-0.182793386,-0.3361606,0.010054634,0.003915319,-0.004272187,-0.004822849,0.010629396,0.011510358,0.004884319,0.00420658,0.840759921,959
0.004033293,0.008759347,-0.277669551,-0.231135069,-0.38814329,0.009095892,0.003536021,-0.004952074,-0.00444773,0.01058848,0.011462195,0.004932277,0.004177731,0.840762477,960
0.02177046,0.007089824,-0.272382797,-0.23151239,-0.411785113,0.007575527,0.003096608,-0.00563263,-0.004073932,0.0105467,0.011413541,0.004980233,0.004148939,0.840765029,961
-0.015408816,-0.002843173,-0.171979801,-0.173283777,-0.402397875,0.005562567,0.002581735,-0.006313763,-0.003701514,0.010504043,0.011364406,0.005028187,0.004120204,0.840767577,962
-0.011563454,-0.007371272,-0.067956865,-0.088226901,-0.361519424,0.003266625,0.001984392,-0.006995678,-0.003330494,0.010460489,0.011314796,0.005076139,0.004091526,0.840770121,963
-4.30E-06,-0.005807671,0.052442688,0.009549394,-0.295269408,0.00078122,0.001307843,-0.00767927,-0.002960884,0.010416021,0.01126472,0.005124089,0.004062904,0.84077266,964
0.006181267,-0.002132624,0.170266705,0.103460486,-0.212988824,-0.001962264,0.000566958,-0.008365382,-0.002592697,0.010370616,0.011214186,0.005172036,0.004034339,0.840775196,965
0.004811257,0.001684105,0.234983004,0.174442553,-0.123835402,-0.005082669,-0.000213212,-0.009054674,-0.00222596,0.010324256,0.011163205,0.00521998,0.00400583,0.840777727,966
-0.003258923,0.000795776,0.27090593,0.204502824,-0.032279629,-0.008470702,-0.001001458,-0.009747353,-0.001860722,0.01027692,0.011111784,0.005267922,0.003977378,0.840780255,967
0.003657959,0.00485857,0.208133554,0.196884516,0.060570182,-0.011733149,-0.001767418,-0.010443318,-0.001497036,0.01022859,0.011059932,0.00531586,0.003948982,0.840782778,968
0.002465635,0.001706304,0.107851822,0.134713635,0.151227755,-0.014460857,-0.002483665,-0.011142259,-0.001135008,0.010179247,0.011007658,0.005363794,0.003920643,0.840785297,969
-0.001516523,-0.003405824,0.003750287,0.037233828,0.233869757,-0.016366044,-0.003122818,-0.011843646,-0.00077476,0.010128874,0.010954972,0.005411725,0.00389236,0.840787812,970
-0.002864342,-0.00098233,-0.114928298,-0.052299905,0.298920985,-0.017316435,-0.003660631,-0.012546061,-0.000416421,0.010077452,0.01090188,0.005459652,0.003864133,0.840790322,971
-0.001859011,0.001347945,-0.187202895,-0.117865111,0.339330894,-0.017368202,-0.004085701,-0.013247492,-6.01E-05,0.010024959,0.010848391,0.005507574,0.003835963,0.840792829,972
-0.004633692,0.001441469,-0.21453915,-0.147531549,0.35405517,-0.016673394,-0.004391895,-0.013945429,0.000293908,0.009971377,0.010794513,0.005555493,0.003807849,0.840795332,973
-0.010380202,0.001810881,-0.179710704,-0.134018126,0.345365982,-0.015337347,-0.00457654,-0.014637513,0.000645602,0.009916685,0.010740254,0.005603406,0.003779791,0.84079783,974
0.022587188,0.005421183,-0.145388692,-0.08823104,0.316250856,-0.013424757,-0.004638017,-0.015321459,0.000994822,0.009860864,0.010685622,0.005651315,0.003751789,0.840800325,975
0.002731024,-0.002613679,-0.0215412,-0.004979957,0.269030909,-0.011058802,-0.004575025,-0.015995154,0.00134149,0.009803892,0.010630624,0.005699219,0.003723843,0.840802815,976
-0.005344168,-0.002738274,0.079009874,0.094210897,0.206240867,-0.008592518,-0.004385162,-0.016656464,0.001685555,0.00974575,0.010575269,0.005747118,0.003695953,0.840805302,977
0.016238789,-0.000256133,0.166881879,0.155877288,0.132516953,-0.006386897,-0.004072711,-0.017303034,0.002026966,0.009686422,0.010519564,0.005795011,0.00366812,0.840807784,978
0.002830214,-0.004152408,0.252173871,0.15779459,0.053843252,-0.004660656,-0.003645669,-0.017931721,0.00236562,0.009625886,0.010463518,0.005842899,0.003640342,0.840810262,979
0.015621073,0.001016685,0.237585539,0.13532972,-0.026418214,-0.003467571,-0.003116535,-0.018539513,0.002701417,0.009564124,0.010407138,0.005890781,0.00361262,0.840812736,980
0.017180126,0.00922356,0.132807047,0.097651907,-0.10360351,-0.002860187,-0.002499808,-0.019123784,0.00303428,0.00950112,0.010350432,0.005938656,0.003584954,0.840815207,981
0.006415888,0.005957641,0.022263444,0.030800478,-0.172668166,-0.002728948,-0.001814479,-0.019681804,0.003364142,0.009436853,0.010293409,0.005986525,0.003557344,0.840817673,982
-0.015278642,-0.000616929,-0.087584781,-0.054094899,-0.229004834,-0.002809404,-0.001082415,-0.020210743,0.00369096,0.0093713,0.010236076,0.006034387,0.00352979,0.840820135,983
-0.037390258,-0.004952075,-0.17595731,-0.138805916,-0.266963324,-0.002801926,-0.000326741,-0.020707169,0.004014715,0.009304435,0.010178442,0.006082243,0.003502291,0.840822593,984
-0.026026005,-0.004546813,-0.250583956,-0.193664154,-0.282118141,-0.002447018,0.000431142,-0.021167214,0.004335427,0.009236232,0.010120514,0.006130091,0.003474849,0.840825047,985
-0.02657417,-0.001699523,-0.284535464,-0.187333736,-0.271156199,-0.001620766,0.001171683,-0.021586814,0.004653133,0.009166665,0.010062301,0.006177932,0.003447462,0.840827497,986
-0.04799692,-0.00151384,-0.243496286,-0.136906298,-0.236295785,-0.000251115,0.001878984,-0.021961994,0.004967895,0.00909571,0.010003812,0.006225765,0.00342013,0.840829943,987
-0.005070064,-0.003330779,-0.142093908,-0.071427441,-0.183647774,0.001576032,0.002535546,-0.022288617,0.005279783,0.009023337,0.009945056,0.00627359,0.003392854,0.840832384,988
-0.00359313,-0.006841657,0.022735567,0.002925245,-0.119416302,0.003681266,0.003125238,-0.022562433,0.005588784,0.008949517,0.009886043,0.006321406,0.003365634,0.840834822,989
0.011154416,-0.001144236,0.154390491,0.082807332,-0.051139322,0.005938272,0.003631649,-0.02277935,0.005894805,0.008874223,0.009826781,0.006369214,0.003338469,0.840837256,990
0.045195195,0.007416059,0.225314909,0.153503062,0.014890847,0.008246218,0.004038523,-0.022935331,0.006197756,0.008797423,0.009767279,0.006417013,0.003311359,0.840839686,991
0.025483063,0.00509755,0.267663239,0.190288597,0.075171708,0.010479833,0.004327414,-0.02302685,0.00649759,0.008719087,0.009707548,0.006464803,0.003284305,0.840842112,992
0.030620921,-0.001446486,0.236524518,0.16577543,0.127753007,0.012649931,0.004478159,-0.023050974,0.006794293,0.008639183,0.009647596,0.006512583,0.003257306,0.840844534,993
0.027246161,-0.0012705,0.14068292,0.112285657,0.169949966,0.014767748,0.00447346,-0.023006045,0.007087855,0.008557679,0.009587431,0.006560353,0.003230363,0.840846951,994
0.004897901,-0.000470084,0.002199228,0.047952045,0.199350299,0.016615998,0.004305379,-0.022891625,0.007378302,0.008474543,0.009527062,0.006608113,0.003203475,0.840849365,995
-0.010603461,-0.00782815,-0.11508867,-0.023601052,0.213856533,0.017790925,0.00397516,-0.022707479,0.007665673,0.008389744,0.009466497,0.006655862,0.003176641,0.840851775,996
-0.035002324,-0.010022656,-0.217941211,-0.096398877,0.21194508,0.018013771,0.003492828,-0.022453247,0.007950001,0.008303247,0.009405744,0.006703601,0.003149863,0.840854181,997
-0.005768081,-0.009317807,-0.249076923,-0.140173305,0.194888269,0.017190172,0.00286377,-0.022128301,0.008231323,0.00821502,0.009344811,0.006751328,0.00312314,0.840856583,998
-0.041351591,-0.007848502,-0.224218966,-0.134042668,0.166959049,0.015469806,0.002091692,-0.02173177,0.008509718,0.008125031,0.009283706,0.006799043,0.003096472,0.840858981,999
-0.005640354,-0.002804194,-0.187289914,-0.083858287,0.131647542,0.013212508,0.001177206,-0.021263455,0.008785281,0.008033252,0.009222436,0.006846747,0.003069859,0.840861374,1000
1.92E-05,-4.83E-05,-0.086169478,-0.012830577,0.089809313,0.010859853,0.000123769,-0.02072402,0.009058111,0.007939655,0.009161009,0.006894438,0.003043301,0.840863764,1001
0.00537344,-0.001402256,0.06891406,0.047628857,0.042753496,0.008806766,-0.001056986,-0.020114416,0.009328322,0.007844216,0.009099434,0.006942117,0.003016798,0.84086615,1002
0.024711356,0.002913128,0.20747589,0.087306362,-0.006147692,0.007298478,-0.002350763,-0.019436099,0.00959604,0.007746919,0.009037719,0.006989783,0.002990349,0.840868532,1003
0.065002326,0.015343657,0.245966838,0.108670808,-0.052355376,0.006440588,-0.003735464,-0.018690638,0.009861342,0.007647748,0.008975872,0.007037435,0.002963955,0.84087091,1004
0.027260033,0.010735104,0.278430367,0.115386632,-0.093353533,0.006121349,-0.005181082,-0.017879694,0.010124255,0.007546694,0.008913903,0.007085073,0.002937616,0.840873284,1005
0.016447096,0.007222569,0.191012334,0.091796348,-0.126467958,0.006049102,-0.00665457,-0.017004959,0.010384782,0.007443755,0.008851818,0.007132697,0.002911332,0.840875654,1006
0.022548977,0.002890422,0.033194353,0.025608313,-0.149625713,0.005864922,-0.008128446,-0.016067771,0.010642957,0.007338929,0.008789629,0.007180306,0.002885102,0.840878021,1007
-0.013008217,-0.008813199,-0.090159613,-0.048297447,-0.162295061,0.005397321,-0.009579736,-0.015069661,0.010898844,0.007232218,0.008727342,0.0072279,0.002858927,0.840880383,1008
-0.040410493,-0.013979912,-0.226171857,-0.103278907,-0.16464571,0.004550365,-0.010982564,-0.014013035,0.011152499,0.007123621,0.008664967,0.007275479,0.002832806,0.840882741,1009
-0.048428752,-0.011273751,-0.328182767,-0.133718619,-0.154497306,0.003283255,-0.012314889,-0.012901683,0.011403983,0.007013139,0.008602513,0.007323041,0.002806739,0.840885095,1010
-0.045727989,-0.00511509,-0.350691929,-0.130265729,-0.131719345,0.001684259,-0.013556795,-0.011740252,0.011653347,0.006900776,0.008539988,0.007370587,0.002780727,0.840887446,1011
-0.053390827,-0.003746071,-0.269158959,-0.104689372,-0.098725111,-0.000296291,-0.014686734,-0.010533892,0.011900646,0.006786533,0.008477401,0.007418117,0.00275477,0.840889792,1012
-0.012546331,-0.005839907,-0.097028048,-0.061116108,-0.056043909,-0.002770284,-0.01568555,-0.009287591,0.012145926,0.006670413,0.00841476,0.007465629,0.002728866,0.840892135,1013
0.008258318,-0.001683163,0.084160321,-0.003791739,-0.006010547,-0.005792861,-0.016538569,-0.008006038,0.012389176,0.006552415,0.008352073,0.007513123,0.002703017,0.840894473,1014
0.040170994,0.003349401,0.250220817,0.057051003,0.046784873,-0.009135235,-0.017235338,-0.006693363,0.012630329,0.006432541,0.008289349,0.0075606,0.002677222,0.840896808,1015
0.058816634,0.007095896,0.344880174,0.10956242,0.094657247,-0.012455484,-0.017769006,-0.005353244,0.012869296,0.006310794,0.008226594,0.007608058,0.002651481,0.840899139,1016
0.048715175,0.003151357,0.403574408,0.131359861,0.130172941,-0.015494975,-0.018129195,-0.003989335,0.013106007,0.006187182,0.008163818,0.007655497,0.002625794,0.840901466,1017
0.054584672,0.00241956,0.349015415,0.109011123,0.149167701,-0.017999271,-0.018303907,-0.002605294,0.0133404,0.006061709,0.008101027,0.007702916,0.002600162,0.840903789,1018
0.02720444,0.000845475,0.242029812,0.067174404,0.15212338,-0.019666794,-0.018282034,-0.001204704,0.013572405,0.00593438,0.00803823,0.007750316,0.002574583,0.840906108,1019
0.009928807,0.001686876,0.05605356,0.01719867,0.142312023,-0.020169793,-0.018056418,0.000208518,0.013801943,0.005805202,0.007975434,0.007797695,0.002549058,0.840908423,1020
-0.02637441,-0.00348628,-0.102322701,-0.035312141,0.123077819,-0.019481616,-0.017626092,0.001630288,0.014028922,0.005674187,0.007912649,0.007845054,0.002523587,0.840910735,1021
-0.024698733,-0.005973096,-0.240159004,-0.080832503,0.09647727,-0.017827313,-0.016990925,0.003056208,0.014253273,0.005541339,0.00784988,0.007892391,0.00249817,0.840913042,1022
-0.034858648,-0.004097417,-0.339380513,-0.101542272,0.063969064,-0.015416213,-0.016151811,0.004481204,0.014474945,0.005406666,0.007787136,0.007939707,0.002472807,0.840915346,1023
-0.05965414,-0.010075383,-0.312806544,-0.095349579,0.02741615,-0.012358027,-0.015113117,0.005900014,0.014693883,0.005270177,0.007724423,0.007987,0.002447498,0.840917645,1024
-0.032168268,-0.005532759,-0.245722525,-0.064996714,-0.011221047,-0.008866088,-0.01388014,0.007307462,0.014909989,0.005131887,0.007661748,0.008034271,0.002422242,0.840919941,1025
-0.007827022,0.002926629,-0.109194677,-0.014921836,-0.049983319,-0.005355108,-0.012458139,0.008698634,0.015123109,0.004991819,0.007599117,0.00808152,0.00239704,0.840922233,1026
-0.002544736,0.002644012,0.088487982,0.034744661,-0.086470453,-0.002222447,-0.010853089,0.010069286,0.015333083,0.004850007,0.007536535,0.008128745,0.002371892,0.840924522,1027
0.02309447,0.001798221,0.252863104,0.068896092,-0.118503412,0.000337959,-0.009072031,0.011415772,0.015539785,0.004706483,0.007474008,0.008175946,0.002346797,0.840926806,1028
0.039870134,0.005080288,0.338289624,0.08239778,-0.142691962,0.002257773,-0.007127971,0.012734495,0.015743046,0.004561286,0.007411542,0.008223123,0.002321756,0.840929086,1029
0.062057859,0.011188842,0.302384467,0.07945005,-0.156731316,0.003460045,-0.005036936,0.014022341,0.015942645,0.004414453,0.007349142,0.008270276,0.002296768,0.840931363,1030
0.035258382,0.001986568,0.233988096,0.054203668,-0.159028033,0.003915573,-0.002814796,0.015276479,0.016138357,0.00426602,0.007286814,0.008317404,0.002271834,0.840933636,1031
0.000438612,-0.003856147,0.066886559,0.0079314,-0.149202904,0.003567721,-0.00047736,0.01649423,0.016329944,0.004116019,0.007224563,0.008364506,0.002246953,0.840935905,1032
-0.01974493,-0.004083247,-0.12380553,-0.043911954,-0.128765187,0.002472064,0.001950341,0.017672591,0.016517094,0.003964484,0.007162396,0.008411583,0.002222125,0.84093817,1033
-0.038131119,-0.004117028,-0.276058386,-0.094359286,-0.098644679,0.000856739,0.004437559,0.018808572,0.016699447,0.003811447,0.007100318,0.008458634,0.002197351,0.840940432,1034
-0.059697168,-0.011979076,-0.330467618,-0.133575912,-0.060513379,-0.000803129,0.006943395,0.019900009,0.016876619,0.003656944,0.007038336,0.008505658,0.00217263,0.840942689,1035
-0.056945888,-0.015581711,-0.315841434,-0.138476257,-0.014707307,-0.001985402,0.009421459,0.020945299,0.017048217,0.003501007,0.006976457,0.008552656,0.002147962,0.840944943,1036
-0.050102484,-0.007816674,-0.252116868,-0.085604413,0.036070961,-0.002340088,0.011824463,0.021942731,0.017213844,0.003343673,0.006914686,0.008599627,0.002123348,0.840947193,1037
-0.027122603,0.000285614,-0.1235002,0.005916694,0.084028301,-0.0017081,0.014104081,0.022890307,0.017373098,0.003184982,0.00685303,0.00864657,0.002098786,0.840949439,1038
0.0248918,0.003592217,0.048737687,0.080554068,0.125403302,-0.000241657,0.016214552,0.023786562,0.017525556,0.003024974,0.006791494,0.008693486,0.002074278,0.840951682,1039
0.038171054,0.001710094,0.239455586,0.123777934,0.158312119,0.001815219,0.018118534,0.024630772,0.017670795,0.002863693,0.006730083,0.008740373,0.002049823,0.84095392,1040
0.030554212,0.002859285,0.37026523,0.148903306,0.177972443,0.004287402,0.019788544,0.025422348,0.017808437,0.002701181,0.006668802,0.008787233,0.002025421,0.840956155,1041
0.063762497,0.008202917,0.371936845,0.151429961,0.180438294,0.006988338,0.021203831,0.026160516,0.017938136,0.002537487,0.006607657,0.008834064,0.002001071,0.840958386,1042
0.039636983,0.002005934,0.317706535,0.127012783,0.164993489,0.009653117,0.022349492,0.026844563,0.018059536,0.002372663,0.006546651,0.008880865,0.001976775,0.840960614,1043
0.024071159,1.74E-05,0.140181484,0.081589887,0.133743,0.012000204,0.023215288,0.027473779,0.018172244,0.00220677,0.006485788,0.008927638,0.001952531,0.840962837,1044
-0.013391077,-0.005915674,-0.033855594,0.022899385,0.091041206,0.013768684,0.023797081,0.028047432,0.018275838,0.002039869,0.00642507,0.008974381,0.001928341,0.840965057,1045
-0.043739448,-0.005176658,-0.218334034,-0.037605737,0.040843441,0.014856079,0.024092276,0.028565094,0.018369895,0.001872023,0.006364502,0.009021094,0.001904203,0.840967273,1046
-0.036452135,-0.001683969,-0.371721968,-0.097067783,-0.012778338,0.015202589,0.024095698,0.029027177,0.01845398,0.001703286,0.006304084,0.009067777,0.001880118,0.840969485,1047
-0.064670516,-0.004981916,-0.413044824,-0.13482907,-0.064747601,0.014784978,0.023806736,0.029434828,0.018527644,0.001533714,0.00624382,0.009114428,0.001856086,0.840971694,1048
-0.062941678,-0.006215515,-0.363382457,-0.142267809,-0.109943003,0.013620472,0.023236077,0.029789373,0.018590416,0.001363359,0.006183711,0.009161049,0.001832106,0.840973899,1049
-0.027881266,-0.003977984,-0.235948772,-0.130155397,-0.14630713,0.011816398,0.022412123,0.030092198,0.01864189,0.001192264,0.00612376,0.009207637,0.001808179,0.8409761,1050
-0.020523568,-0.003742541,-0.018277722,-0.103175843,-0.174337431,0.009556786,0.02137226,0.0303451,0.018681722,0.001020473,0.006063969,0.009254193,0.001784305,0.840978297,1051
0.035495446,0.000512691,0.180638584,-0.080620539,-0.193328133,0.006995967,0.020152167,0.030550122,0.018709635,0.00084803,0.00600434,0.009300716,0.001760483,0.840980491,1052
0.072549118,0.003124419,0.353063524,-0.054878563,-0.199976135,0.004205952,0.018790912,0.030708935,0.018725383,0.00067498,0.005944876,0.009347205,0.001736714,0.840982681,1053
0.075010608,0.009166125,0.409923711,-0.025134542,-0.190578554,0.001256899,0.017325075,0.030823397,0.018728814,0.000501365,0.005885578,0.009393659,0.001712997,0.840984867,1054
0.075173073,0.011323753,0.378821147,-0.015760291,-0.16355221,-0.001679678,0.015789505,0.030894715,0.018719845,0.000327229,0.00582645,0.009440079,0.001689333,0.84098705,1055
0.043759678,0.007649803,0.2482831,-0.039513084,-0.121619961,-0.004460776,0.014217114,0.030924249,0.018698356,0.000152616,0.005767492,0.009486463,0.001665721,0.840989229,1056
0.0004898,-0.00308237,0.087671306,-0.079176468,-0.071889399,-0.007081478,0.012638025,0.030913707,0.018664212,-2.24E-05,0.005708708,0.009532811,0.001642162,0.840991404,1057
-0.045640401,-0.011470659,-0.086508809,-0.109953052,-0.020142201,-0.009484613,0.011073829,0.030865016,0.01861727,-0.000197831,0.005650097,0.009579123,0.001618655,0.840993576,1058
-0.078914981,-0.005760062,-0.265928231,-0.104831403,0.030739925,-0.011616516,0.00953928,0.030780138,0.018557405,-0.000373559,0.005591663,0.009625397,0.001595201,0.840995743,1059
-0.063676707,0.00456053,-0.408780528,-0.066188109,0.078982322,-0.013304463,0.008036331,0.030660884,0.018484546,-0.000549554,0.005533406,0.009671634,0.001571799,0.840997908,1060
-0.096232082,-0.007971604,-0.358719541,-0.025882167,0.123502508,-0.014183584,0.00656299,0.030508932,0.018398635,-0.000725766,0.005475329,0.009717833,0.001548449,0.841000068,1061
-0.066260081,-0.013327382,-0.247252096,0.018012693,0.163105786,-0.013829478,0.005118711,0.030325593,0.0182996,-0.000902145,0.005417431,0.009763992,0.001525152,0.841002225,1062
-0.010470103,-0.005527865,-0.099317081,0.078485692,0.194375784,-0.012136264,0.003692452,0.030112517,0.018187395,-0.00107864,0.005359715,0.009810113,0.001501907,0.841004378,1063
0.053573728,0.000147412,0.095695502,0.150357175,0.211939291,-0.009302816,0.00226851,0.029870741,0.018062037,-0.001255197,0.005302181,0.009856194,0.001478714,0.841006528,1064
0.074842097,0.00231415,0.253931866,0.208322261,0.211721448,-0.005669008,0.000833792,0.029600239,0.017923608,-0.001431764,0.005244829,0.009902235,0.001455573,0.841008674,1065
0.093439174,0.002506467,0.355943849,0.242486193,0.191984334,-0.001784417,-0.000619357,0.029300614,0.017772239,-0.001608291,0.00518766,0.009948235,0.001432485,0.841010816,1066
0.095442295,0.005318938,0.340892563,0.234811463,0.154531902,0.001751346,-0.002090511,0.028971349,0.01760811,-0.001784728,0.005130677,0.009994195,0.001409448,0.841012954,1067
0.067117139,4.76E-05,0.274967466,0.172371696,0.103968051,0.004508436,-0.003578248,0.028611937,0.017431424,-0.001961026,0.005073881,0.010040114,0.001386464,0.841015089,1068
0.028846004,-0.000831856,0.134916871,0.069185062,0.045627622,0.006524175,-0.005079369,0.028222244,0.017242371,-0.00213714,0.005017272,0.010085991,0.001363532,0.841017221,1069
0.008196163,0.002980082,-0.039355374,-0.051005652,-0.015130502,0.007918358,-0.006586184,0.027802332,0.017041119,-0.002313025,0.004960855,0.010131826,0.001340652,0.841019348,1070
-0.030050796,0.00077876,-0.185018131,-0.159520404,-0.073928449,0.008710274,-0.008084359,0.027352349,0.016827841,-0.002488631,0.004904629,0.01017762,0.001317824,0.841021472,1071
-0.064218913,-0.00229687,-0.291218431,-0.234684132,-0.126091708,0.008861727,-0.009553868,0.026872824,0.01660267,-0.002663909,0.004848596,0.010223372,0.001295049,0.841023593,1072
-0.08574938,-0.007786315,-0.306087938,-0.271978323,-0.169094115,0.008416148,-0.01097124,0.026364404,0.01636569,-0.002838806,0.004792758,0.010269082,0.001272325,0.84102571,1073
-0.066302454,-0.005563004,-0.269734631,-0.255466352,-0.200260023,0.007376274,-0.012310487,0.025827612,0.016116991,-0.003013269,0.004737117,0.010314749,0.001249653,0.841027823,1074
-0.045077672,-0.005741264,-0.147196711,-0.193492012,-0.217999685,0.005826422,-0.013550555,0.025263036,0.015856679,-0.00318725,0.004681672,0.010360374,0.001227033,0.841029933,1075
0.007518487,-0.00784014,0.019380271,-0.121784186,-0.220739632,0.003979147,-0.014678538,0.024671538,0.015584866,-0.003360701,0.004626427,0.010405956,0.001204466,0.841032039,1076
0.036126166,-0.007521695,0.194789561,-0.051063896,-0.205849459,0.002149714,-0.01569153,0.024054062,0.01530168,-0.003533571,0.004571381,0.010451495,0.00118195,0.841034141,1077
0.072782382,0.001539607,0.280990889,0.017974853,-0.174271541,0.000652043,-0.016590466,0.02341152,0.015007268,-0.00370581,0.004516537,0.010496991,0.001159486,0.84103624,1078
0.068236748,0.004385835,0.307232596,0.060264103,-0.130182451,-0.000308641,-0.017377243,0.022744915,0.014701757,-0.003877368,0.004461894,0.010542444,0.001137074,0.841038336,1079
0.066479526,0.001139379,0.232444738,0.061012956,-0.079890602,-0.000676663,-0.018052096,0.022055252,0.014385255,-0.004048195,0.004407455,0.010587854,0.001114714,0.841040427,1080
0.011320071,-0.00437177,0.117382844,0.04285829,-0.027440035,-0.00044376,-0.018610262,0.021343576,0.014057926,-0.004218241,0.004353218,0.01063322,0.001092405,0.841042516,1081
-0.029002316,-0.00670633,-0.041926255,0.008851183,0.026449608,0.000346702,-0.01904898,0.020611415,0.013719956,-0.004387464,0.004299186,0.010678543,0.001070149,0.8410446,1082
-0.056988268,-0.00785227,-0.198982341,-0.030173933,0.080191332,0.001437915,-0.019372173,0.019860245,0.013371509,-0.004555824,0.004245359,0.010723823,0.001047944,0.841046681,1083
-0.10628792,-0.012585238,-0.286503849,-0.049203634,0.130149774,0.002602574,-0.019587945,0.019091446,0.013012733,-0.004723285,0.004191737,0.010769059,0.001025791,0.841048759,1084
-0.096953542,-0.008975467,-0.340014168,-0.030715997,0.171760292,0.00353953,-0.019708079,0.018306389,0.012643763,-0.004889812,0.004138318,0.010814252,0.00100369,0.841050833,1085
-0.078126677,-0.005677211,-0.284767338,0.020979235,0.200723173,0.00391779,-0.019743674,0.017506259,0.012264773,-0.005055376,0.004085103,0.0108594,0.000981641,0.841052903,1086
-0.043954587,-0.003515409,-0.159097748,0.089527656,0.215839398,0.003605393,-0.019704014,0.016692084,0.011875966,-0.005219949,0.00403209,0.010904506,0.000959643,0.84105497,1087
0.005770861,-0.000568195,0.023503855,0.172037633,0.220312796,0.002652182,-0.019592226,0.015865438,0.011477578,-0.005383498,0.003979278,0.010949567,0.000937697,0.841057034,1088
0.034401726,0.011766574,0.180187883,0.249845882,0.216521442,0.001235881,-0.019407311,0.015027858,0.011069913,-0.005545996,0.003926666,0.010994585,0.000915802,0.841059094,1089
0.110781093,0.023215233,0.278313317,0.294714885,0.203573017,-0.000441005,-0.019152002,0.014180619,0.010653332,-0.005707413,0.003874254,0.01103956,0.000893959,0.84106115,1090
0.105785244,0.025161358,0.344646953,0.294831167,0.178015401,-0.002139166,-0.018828849,0.013325404,0.010228308,-0.005867722,0.003822039,0.011084491,0.000872168,0.841063203,1091
0.107598624,0.020221122,0.325190467,0.232516454,0.139607315,-0.003747207,-0.018434668,0.012464331,0.009795374,-0.006026891,0.003770021,0.011129378,0.000850429,0.841065252,1092
0.076976365,0.007918854,0.253085961,0.126567159,0.090023956,-0.005172625,-0.01795837,0.011600056,0.009355079,-0.006184893,0.003718198,0.011174221,0.000828741,0.841067298,1093
0.032396131,0.004503681,0.078166257,0.001409374,0.033364756,-0.00651651,-0.01738732,0.01073533,0.008907961,-0.006341697,0.00366657,0.011219022,0.000807104,0.841069341,1094
-0.016518171,-0.001920445,-0.09479638,-0.115490534,-0.0263561,-0.007777108,-0.016707005,0.009872672,0.008454533,-0.006497275,0.003615135,0.011263778,0.000785519,0.84107138,1095
-0.066355632,-0.012573376,-0.242090315,-0.218374155,-0.084019651,-0.008750943,-0.015903858,0.009014468,0.007995273,-0.006651597,0.003563894,0.011308491,0.000763986,0.841073415,1096
