IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,Pred
-0.18501677,-0.001683853,-0.21752763,-0.07807938,0.02562728,0.012162996,-0.013701633,0.020261837,0.008172125,-0.004768903,0.04142145,-0.012794274,-0.04032124,1.3564078,0.910159805
-0.30334368,-0.003159524,-0.36207175,-0.08543883,-0.001938393,0.008803594,-0.008372892,0.018362837,0.00816201,-0.004456121,0.041314915,-0.012929983,-0.040332407,1.3564125,0.611012276
-0.33693817,-0.008549739,-0.40507224,-0.06997727,-0.024708606,0.004948733,-0.003010743,0.01644992,0.008134415,-0.004147904,0.041207623,-0.013065743,-0.0403436,1.3564175,0.521344177
-0.30806386,-0.012032387,-0.35731357,-0.038077567,-0.043267418,0.000835641,0.002336092,0.014527111,0.008089737,-0.003840558,0.04109962,-0.013201551,-0.040354792,1.3564223,0.607158798
-0.20405665,-0.003595208,-0.1475862,-0.012013839,-0.05516554,-0.003245928,0.007590478,0.012598577,0.008028442,-0.003533473,0.04099089,-0.01333741,-0.04036599,1.3564271,0.94273525
0.04602358,0.008251636,0.12819527,0.013012705,-0.060032427,-0.006970328,0.012641823,0.01066951,0.007950902,-0.003226545,0.04088144,-0.013473328,-0.040377185,1.356432,1.499979053
0.26673198,0.017016854,0.37231985,0.04395087,-0.059166584,-0.009866081,0.017496487,0.008739323,0.007857514,-0.002919861,0.040771298,-0.013609281,-0.040388387,1.3564367,2.005370682
0.35552636,0.023082094,0.51105756,0.06861515,-0.05482523,-0.011570863,0.022122616,0.006816844,0.007748627,-0.002613421,0.04066045,-0.013745279,-0.040399577,1.3564415,2.268916831
0.4161281,0.017973209,0.47366387,0.07642481,-0.049153183,-0.011901378,0.026676947,0.004907033,0.007624754,-0.002307208,0.040548813,-0.013881348,-0.040410783,1.3564464,2.302740036
0.21042341,0.007346337,0.35923123,0.060299527,-0.043818533,-0.010947091,0.031384695,0.003013779,0.007486595,-0.002001221,0.040436383,-0.014017463,-0.04042217,1.3564512,1.964866679
0.07150298,-0.010454548,0.1815367,0.02382932,-0.03900544,-0.008943116,0.035787042,0.00114113,0.007333193,-0.001695582,0.04032327,-0.014153607,-0.040433656,1.3564559,1.603223586
-0.053097554,-0.018890262,-0.04258005,-0.019648962,-0.033965047,-0.006088798,0.0398903,-0.00070649,0.007163244,-0.001390135,0.040209495,-0.014289809,-0.040445145,1.3564609,1.212621687
-0.13554835,-0.018988762,-0.29324627,-0.05394586,-0.02810395,-0.002523592,0.043685813,-0.00252524,0.006981338,-0.001084984,0.04009505,-0.014426058,-0.04045664,1.3564657,0.856378195
-0.25506374,-0.027549557,-0.45306024,-0.078683555,-0.02126581,0.001765253,0.047152966,-0.004312258,0.006788386,-0.000778318,0.03997993,-0.014562365,-0.040468134,1.3564706,0.556413158
-0.27668524,-0.038936473,-0.4932556,-0.080537125,-0.013270957,0.006625762,0.050268684,-0.006064836,0.006585319,-0.000468062,0.039864145,-0.014698718,-0.040479627,1.3564754,0.495422672
-0.34398356,-0.031273518,-0.406577,-0.055360977,-0.003258262,0.011938707,0.053009283,-0.007780416,0.006373069,-0.00015812,0.039747708,-0.014835112,-0.040491126,1.3564802,0.563830875
-0.14701012,-0.008110988,-0.22480287,-0.017935945,0.008946905,0.017712763,0.05534554,-0.009457892,0.006152452,0.000151508,0.03963061,-0.014971558,-0.040502615,1.356485,1.02163279
0.10946175,0.012058424,0.058101308,0.01204222,0.022429457,0.024201626,0.057244573,-0.011096451,0.005924424,0.00046077,0.039512552,-0.015108062,-0.04051411,1.3564898,1.631208281
0.27541983,0.021430124,0.33814052,0.0394558,0.03637311,0.03113359,0.05866583,-0.012695736,0.005687818,0.000769737,0.039393783,-0.015244618,-0.040525623,1.3564947,2.134498865
0.3631648,0.03323078,0.502583,0.06739338,0.047083966,0.037933063,0.059543654,-0.014256751,0.005443919,0.001078267,0.039274372,-0.015381204,-0.040537123,1.3564996,2.443053723
0.4080621,0.039273914,0.5543109,0.08232251,0.05173733,0.044350084,0.05981607,-0.015781075,0.005195125,0.001386345,0.039154302,-0.015517836,-0.0405486,1.3565044,2.570265569
0.32500976,0.03625846,0.4873962,0.07599429,0.049862757,0.05034924,0.05940995,-0.01727059,0.004942531,0.001693935,0.039033595,-0.015654549,-0.04056007,1.3565093,2.412974809
