IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,Pred
-0.122312985,-0.007759007,-0.103713326,-0.017163172,0.07000062,-0.007653597,-0.021178884,-0.050468463,-0.033235244,-0.033728942,0.046705898,-0.000566258,-0.03938312,1.3560055,1.03554902
0.15365764,0.026633834,0.111845665,0.028072901,0.08303371,-0.006585931,-0.021802453,-0.049961235,-0.03329281,-0.033453573,0.04669404,-0.000697193,-0.039393753,1.3560101,1.620760942
0.2574416,0.057587646,0.29698265,0.0699795,0.0893186,-0.005013335,-0.022114743,-0.049389478,-0.033322692,-0.033177022,0.046681274,-0.000828233,-0.039404392,1.3560148,1.990756175
0.36250955,0.080545455,0.4500134,0.09756831,0.087190084,-0.00279466,-0.022114009,-0.048753187,-0.033324778,-0.032899424,0.046667617,-0.000959331,-0.03941504,1.3560196,2.300253587
0.3862762,0.07851215,0.46714848,0.099167116,0.075787224,-2.72E-05,-0.021805013,-0.0480515,-0.033298977,-0.032620843,0.04665308,-0.001090522,-0.039425682,1.3560245,2.333248978
0.28923216,0.060488842,0.37724686,0.07924387,0.055831607,0.003237779,-0.02116664,-0.047282357,-0.03324522,-0.032341328,0.046637632,-0.001221794,-0.039436333,1.3560293,2.093254379
0.18078677,0.03170599,0.20045021,0.04300353,0.031047227,0.006708852,-0.02018022,-0.046444483,-0.033163417,-0.03206097,0.04662132,-0.001353136,-0.039446983,1.356034,1.72370869
0.0596914,0.009519937,0.028674763,-0.000386498,0.005131191,0.010067831,-0.018844027,-0.04553671,-0.03305758,-0.031779785,0.046604116,-0.001484582,-0.039457638,1.3560386,1.345181018
0.01636198,-0.010880633,-0.19594762,-0.04413094,-0.01963178,0.013159834,-0.017177248,-0.044555288,-0.032926973,-0.03149784,0.04658602,-0.001616086,-0.039468292,1.3560433,0.994318434
-0.043693423,-0.03164353,-0.37146565,-0.07802924,-0.040896457,0.015770398,-0.015231879,-0.04349782,-0.032768086,-0.031215163,0.046567038,-0.001747672,-0.039478954,1.3560481,0.688717662
-0.17971987,-0.052324124,-0.46449432,-0.08660074,-0.05488998,0.017671023,-0.013102007,-0.04235844,-0.03258118,-0.03093172,0.046547174,-0.001879327,-0.039489616,1.3560529,0.421899773
-0.31723616,-0.058611747,-0.43227196,-0.073287606,-0.0616217,0.018805593,-0.010880794,-0.041128796,-0.03236654,-0.030647546,0.04652643,-0.002011099,-0.039500277,1.3560576,0.321825398
-0.1378098,-0.046170145,-0.2963776,-0.060465347,-0.062279444,0.01930085,-0.008655557,-0.039803714,-0.032124795,-0.030362656,0.046504807,-0.002142916,-0.039510947,1.3560624,0.666165136
-0.037543897,-0.012028951,-0.017494926,-0.03746763,-0.05770441,0.019290633,-0.006491526,-0.038378388,-0.031856496,-0.030077001,0.046482295,-0.002274827,-0.039521616,1.3560672,1.11100046
0.16575979,0.020855313,0.27227527,-0.004093237,-0.048804067,0.018836474,-0.004447996,-0.036848325,-0.03156237,-0.029790597,0.04645892,-0.002406808,-0.039532293,1.3560721,1.682772174
0.25222546,0.04514025,0.4596379,0.034083948,-0.036274474,0.018023878,-0.002575378,-0.03521052,-0.031243239,-0.029503409,0.046434652,-0.002538881,-0.039542966,1.3560768,2.03473402
0.27538297,0.060682315,0.5380352,0.068568245,-0.02259795,0.01708691,-0.000906894,-0.03346317,-0.030899983,-0.029215444,0.046409514,-0.002671013,-0.039553646,1.3560816,2.202938654
0.22625025,0.047582112,0.46131018,0.077729836,-0.010870618,0.016391514,0.000538357,-0.031606518,-0.0305334,-0.028926654,0.046380445,-0.002803237,-0.039564326,1.3560864,2.087964341
0.06348928,0.021439103,0.31929496,0.058320664,-0.00358582,0.016271945,0.001756845,-0.029641561,-0.030144582,-0.028637078,0.046350155,-0.00293552,-0.03957501,1.3560911,1.748494482
-0.014043411,-0.003107133,0.075907595,0.022550035,0.00213147,0.016868811,0.002754965,-0.027570864,-0.0297346,-0.028346693,0.04631889,-0.003067907,-0.0395857,1.3560959,1.377171359
-0.100577496,-0.010696057,-0.1738406,-0.012480012,0.008471907,0.018194387,0.003550027,-0.025397886,-0.029304426,-0.028055463,0.04628663,-0.003200352,-0.039596386,1.3561007,1.009454973
-0.1449423,-0.027276145,-0.39140874,-0.04934282,0.016564518,0.020211536,0.004166178,-0.023127628,-0.02885535,-0.027763413,0.046253383,-0.003332878,-0.039607074,1.3561054,0.707644667
-0.26850772,-0.052115366,-0.5049272,-0.07485327,0.025699727,0.022663701,0.004641703,-0.020767223,-0.02838799,-0.027470518,0.046219137,-0.003465497,-0.039617766,1.3561102,0.435221918
-0.27742288,-0.06593727,-0.4975487,-0.07893032,0.03287811,0.025015272,0.005035866,-0.018324368,-0.027903091,-0.027176823,0.046183903,-0.003598186,-0.039628457,1.356115,0.428758055
-0.16499707,-0.03955838,-0.37202907,-0.05347875,0.036669325,0.02653605,0.005424196,-0.015807414,-0.02740153,-0.0268823,0.046147693,-0.003730945,-0.03963916,1.3561198,0.727372445
